% Base Parameters: Dims = 100, predfreq = .01, huntsteps = 1, hetfreq = .1, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = 0, indvprop = .5, mutrate = .001, fthresh = 25, fleeforage = 1, stayforage = 1, predflee = 0, localbirth = false, minlifespan = 125, lifespanrange = 50, learnalg = n, lrate = .01, 

% Test Parameters:
%predflee = [0, .5, 1]
%learnalg = [n, r, b]
% 		Parameters		Results
Seed	Timestep	predflee	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	VigPredCost	IndPredCost	SocPredCost	VigForageCost	IndForageCost	SocForageCost	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .01, 1, .1, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, 0, .5, .001, 25, 1, 1, 0, false, 125, 50, n, .01]
0	7950	0	n	0.2843120197934684	0.4953097694197845	0.5030618500742722	0.7156879802064845	0.7143046682628631	0.4453715721823289	2.854543794326124	3.081662650870683	2.7532205769144875	0.0	0.0	0.0	0.33446540880503145	7.357358490566038	26.18867924528302	49.0	290.0	500.0	
0	8100	0	n	0.2935092283644596	0.494751233078675	0.5039680669268347	0.7064907716354956	0.7056501215488645	0.4399484619888051	2.895150849289209	3.124049425256136	2.8015495573640354	0.0	0.0	0.0	0.33358024691358024	7.364938271604938	26.124320987654322	48.0	268.0	597.0	
0	8250	0	n	0.29162769448931786	0.49433291657720607	0.5056139234115158	0.7083723055106362	0.6846730435717799	0.44918588128051756	2.915150849289209	3.1850665082465035	2.8445887765198057	0.0	0.0	0.0	0.33284848484848484	7.372484848484849	26.164727272727273	48.0	305.0	593.0	
0	8400	0	n	0.30283645658721653	0.49442884153286887	0.5054797658002477	0.6971635434127319	0.6803676209502523	0.45385206895503777	2.959595293733653	3.245481259658631	2.901945208757952	0.0	0.0	0.0	0.33321428571428574	7.378333333333333	26.232142857142858	42.0	358.0	584.0	
0	8550	0	n	0.2618299471939476	0.4904974270408249	0.5016556771469651	0.7381700528059955	0.7158020153073315	0.44075796995196215	3.001742587433742	3.3298137581188825	2.9629295791903894	0.0	0.0	0.0	0.33461988304093565	7.36140350877193	26.22362573099415	38.0	258.0	541.0	
0	8700	0	n	0.290726100371184	0.49504491326736	0.5033039348049351	0.7092738996287291	0.7015729839311007	0.4421863765773321	3.1335986480398024	3.4116918375143035	3.001952303039407	0.0	0.0	0.0	0.3347126436781609	7.368850574712644	26.15781609195402	26.0	275.0	579.0	
0	8850	0	n	0.2944443288998602	0.49262258742869103	0.5034989773973597	0.7055556711000648	0.6830821779022007	0.4443904749852648	3.202363216804371	3.465334444496341	3.0528642481175288	0.0	0.0	0.0	0.3344632768361582	7.376271186440678	26.167457627118644	28.0	281.0	603.0	
0	9000	0	n	0.2899634828609669	0.4941784637579167	0.5046502301958301	0.7100365171389599	0.6817452145543617	0.45376233065736327	3.299852533043687	3.5462844912919556	3.0959063780481793	0.0	0.0	0.0	0.33466666666666667	7.381555555555556	26.182222222222222	27.0	326.0	614.0	
0	9150	0	n	0.2790953042882474	0.4884465988152113	0.5043695184002037	0.7209046957116718	0.7210451182501738	0.4455470380261813	3.4185562367473907	3.5979154229320987	3.1448208197920677	0.0	0.0	0.0	0.3343169398907104	7.365245901639344	26.33311475409836	24.0	264.0	517.0	
0	9300	0	n	0.3070114170238324	0.497110311669184	0.5027551502040487	0.6929885829761311	0.7083196642230368	0.4500862202855901	3.4185562367473907	3.680519952393947	3.212809045386104	0.0	0.0	0.0	0.33580645161290323	7.373655913978495	26.272903225806452	54.0	286.0	519.0	
0	9450	0	n	0.2790369906060836	0.4954274213590831	0.5042594347463534	0.7209630093938887	0.6955093481090298	0.45357121437656606	3.505050478835249	3.7448288176917264	3.2751243882138676	0.0	0.0	0.0	0.3368253968253968	7.377777777777778	26.22021164021164	64.0	369.0	486.0	
0	9600	0	n	0.29959968377800644	0.4972132704950051	0.5015238721275527	0.7004003162219713	0.6826442425240505	0.46286038763547727	3.6218698961935414	3.833065692544995	3.332856753386961	0.0	0.0	0.0	0.3386458333333333	7.384791666666667	26.055104166666666	61.0	332.0	554.0	
0	9750	0	n	0.329103162707584	0.49509617473740797	0.5021418289326147	0.670896837292397	0.6808226204429804	0.46047671885131336	3.671514423536552	3.888376247694736	3.3952772122741464	0.0	0.0	0.0	0.33897435897435896	7.388820512820513	26.058358974358974	67.0	346.0	587.0	
0	9900	0	n	0.29947683425551364	0.4947015024086884	0.5033220540435723	0.700523165744468	0.707539099661873	0.45082817243439893	3.722678639222827	3.929068970586059	3.4477195786679844	0.0	0.0	0.0	0.3382828282828283	7.374848484848485	26.097070707070706	52.0	303.0	505.0	
0	10050	0	n	0.29555124480977957	0.49256719760320056	0.5063327418672102	0.7044487551902037	0.7132606199531132	0.4486611788642028	3.8583451158448234	3.982937526768586	3.4945852705240807	0.0	0.0	0.0	0.3382089552238806	7.3770149253731345	26.16189054726368	46.0	289.0	553.0	
