% Base Parameters: Dims = 100, predfreq = .01, huntsteps = 1, hetfreq = .1, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = .34, indvprop = .33, mutrate = .001, fthresh = 25, stayforage = 1, foragediff = .1, predflee = 0, localbirth = false, minlifespan = 125, lifespanrange = 50, learnalg = n, lrate = .01, 

% Test Parameters:
% 		Results
Seed	Timestep	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	VigPredCost	IndPredCost	SocPredCost	VigForageCost	IndForageCost	SocForageCost	VigOffspring	IndOffspring	SocOffspring	VigLifespan	IndLifespan	SocLifespan	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .01, 1, .1, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .34, .33, .001, 25, 1, .1, 0, false, 125, 50, n, .01]
0	1350	0.22534186774949372	0.49017541878542803	0.5064847776348785	0.7746581322505082	0.7730680767343544	0.43856572357525275	0.0563816604708798	0.049094250459438174	0.04307894161382025	3.471189591078067	3.5581517458650564	6.287557402143014	0.9271812080536913	0.9472318339100346	0.9654012493993273	118.55503355704698	120.90888119953864	120.04733301297453	0.4192592592592593	7.859259259259259	21.564444444444444	248.0	341.0	411.0	
0	1500	0.22455898677877253	0.4898300772851679	0.506745348632616	0.7754410132212444	0.7747999013712542	0.4370379814986512	0.052809940694719004	0.047471374045801526	0.044383346425765906	3.478678339452132	3.577051526717557	6.350549882168107	0.9361051666157139	0.9527376033057852	0.9720205040580948	119.23907062060532	121.17355371900827	120.18389577103802	0.408	7.883333333333334	22.366	270.0	320.0	410.0	
0	1650	0.22384641846810457	0.4897335242053197	0.5071647926030801	0.7761535815319093	0.7750588805750521	0.4366323772713821	0.051844209440288884	0.047805302042590175	0.046073861599139475	3.5073510446221303	3.587136027813994	6.393330942990319	0.9391835601221883	0.9613673612737064	0.9703046664095643	119.40599833379616	121.4736595645048	120.12360200539915	0.4109090909090909	7.913333333333333	23.233939393939394	276.0	331.0	392.0	
0	1800	0.22392927561074602	0.48980495068285546	0.5070859914035967	0.7760707243892686	0.7760560875427058	0.43631930072568653	0.04931058658565085	0.04810379241516966	0.0464572192513369	3.5078289319934566	3.59061876247505	6.450033422459893	0.949936788874842	0.9605573419078243	0.9715195471431098	119.6834386852086	121.50053590568061	120.51300194586945	0.40555555555555556	7.929444444444444	22.717777777777776	324.0	345.0	331.0	
0	1950	0.2231386949947938	0.48984221139329753	0.5068347587369093	0.7768613050052234	0.7768434346024536	0.43715640435652103	0.04713375796178344	0.04821725475706632	0.046004082273512326	3.505307855626327	3.593201551819693	6.463024022609515	0.9610778443113772	0.9635755069895648	0.9693675889328063	119.94518654997697	121.78046859618036	120.59469696969697	0.39794871794871794	7.944615384615385	22.40974358974359	368.0	334.0	297.0	
0	2100	0.22305594930017975	0.4897784732638211	0.5068272323178811	0.7769440506998425	0.7784050731945932	0.43841763684768026	0.04563835932986713	0.04936992922492663	0.045461320614100464	3.5052955902176004	3.612981184187813	6.466984647488449	0.9677285030189465	0.9691211401425178	0.9685407257436537	119.96564647095565	122.1916681892929	120.7461454602087	0.3942857142857143	7.95	21.962857142857143	390.0	320.0	288.0	
0	2250	0.22389051172036173	0.4900631645453647	0.5068499583149084	0.7761094882796873	0.7785419356675247	0.43952632374077993	0.04617529186269385	0.04887885142764962	0.04601314661331809	3.4763896149154907	3.6062268107759317	6.496570448699629	0.9693761814744801	0.970578231292517	0.9677800768548626	120.0476370510397	122.40034013605442	120.92299733963938	0.39555555555555555	7.971555555555556	21.314666666666668	449.0	319.0	232.0	
0	2400	0.22312989806227437	0.4900345300628439	0.5067840685021161	0.776870101937759	0.7776996103027615	0.4404113922639724	0.04732313575525813	0.04891304347826087	0.0462530881141916	3.497291268323773	3.607789855072464	6.4925885259401594	0.9773972602739726	0.9707239459029435	0.9684270140167068	120.50325342465753	122.2472553699284	121.03058190570579	0.39916666666666667	7.994166666666667	20.914166666666667	436.0	339.0	223.0	
0	2550	0.2225861513764741	0.4899966669702093	0.5067281734808871	0.7774138486235613	0.7786016950414585	0.4411911766197361	0.04758418740849195	0.04902657382407276	0.04622127772612565	3.5055636896046853	3.6130453318175357	6.510160711913933	0.9771088115396676	0.973562359970127	0.966953434384815	120.2648165569144	122.0840926064227	120.919978151031	0.3992156862745098	7.998431372549019	20.754509803921568	452.0	342.0	206.0	
0	2700	0.22183577742531935	0.4901048547569919	0.5066652468905415	0.7781642225747015	0.7788308564090299	0.4421816612578205	0.04886302111532215	0.04896699758518916	0.046145913895333845	3.5104223064428806	3.6180574188355243	6.515854601701469	0.9803183791606368	0.9751299704931853	0.9689687046084775	120.46382054992765	122.29464662076718	121.06259078304502	0.4014814814814815	8.0	20.29	478.0	337.0	185.0	
0	2850	0.2221054421117102	0.49017287622124583	0.5065088269261026	0.7778945578883009	0.7797822779707383	0.44297152436067777	0.04860418743768694	0.04826969735665943	0.045562648641882586	3.5034895314057826	3.6255906014557526	6.500813618725748	0.9867038957585428	0.9768832204065365	0.9689584402257568	120.80534503390507	122.46485983791683	121.12031811185223	0.3971929824561404	8.015438596491228	19.783508771929824	503.0	304.0	193.0	
0	3000	0.2204356783712866	0.48997225008736073	0.5064777335281296	0.7795643216287217	0.7789517831920048	0.4438562442990114	0.04924552579249035	0.04747523556414593	0.04565932058930963	3.5314071821265647	3.622130949504711	6.495190551564593	0.9811367279003822	0.9797493988102772	0.9704783258594918	120.76168166687215	122.4731046702949	121.19693572496263	0.3963333333333333	8.013333333333334	19.904666666666667	438.0	377.0	185.0	
0	3150	0.220179669771545	0.4897482183909934	0.506492920043123	0.7798203302284525	0.7793543933720847	0.44454058542894237	0.049268668206312545	0.04836676217765043	0.046511627906976744	3.53667656439019	3.621318051575931	6.495253915519696	0.9846207215541165	0.9818792751710068	0.970001209628644	121.11540240518039	122.5736229449178	121.19366154590541	0.4006349206349206	8.014603174603174	19.90031746031746	445.0	392.0	161.0	
0	3300	0.22002293037503612	0.4897382805487403	0.5063758957337794	0.7799770696249606	0.7796829083170119	0.445232977009727	0.05003120449344706	0.047928865755801346	0.04636068613815485	3.5374453921364677	3.628388635870744	6.492118683356514	0.9812778926744312	0.9847986386840613	0.9696289293311274	121.19396973984979	122.69835507657402	121.26920349799101	0.4009090909090909	8.01939393939394	19.651818181818182	427.0	407.0	166.0	
0	3450	0.219356517649538	0.48978391222326084	0.5064157234715784	0.7806434823504518	0.779493339512144	0.4459171171644941	0.05106382978723404	0.047194008412844976	0.0460056657223796	3.5542800593765462	3.6259361854929724	6.49314447592068	0.9836217552533992	0.9847492213510901	0.9715869715869716	121.28028430160693	122.70400601439158	121.34684684684684	0.40057971014492755	8.022318840579711	19.606666666666666	397.0	436.0	167.0	
0	3600	0.21967571740906475	0.48960479445585997	0.5063871846235056	0.7803242825909381	0.7795364973119893	0.446412690980507	0.051228929277709764	0.04723032069970846	0.04561598224195339	3.557491289198606	3.6250728862973762	6.505771365149833	0.9840399490845001	0.9878110716099543	0.9703193770454802	121.23744247527661	122.67648552564754	121.36305157431441	0.4002777777777778	8.033055555555556	19.65861111111111	406.0	445.0	149.0	
0	3750	0.21864687739656044	0.48963256896699175	0.5063815533260635	0.7813531226034497	0.7797536153656124	0.4467566149800028	0.051263537906137184	0.046297150235174764	0.045627376425855515	3.576895306859206	3.6298072489163515	6.493427485062466	0.9861669314889242	0.9892079398728079	0.971163407358303	121.3490980465464	122.65359414145307	121.32228483040548	0.3973333333333333	8.034133333333333	19.559466666666665	381.0	465.0	154.0	
0	3900	0.2189027516365957	0.48942247297491026	0.5062942234185954	0.7810972483633882	0.7797758666006364	0.4474328508017006	0.050670125378296585	0.0465952965952966	0.0458657018197297	3.5722438391699094	3.6306598806598807	6.482707246993721	0.9850492390331245	0.9901243599122165	0.9714656290531777	121.5993733213966	122.91596561814191	121.33009079118028	0.39692307692307693	8.04051282051282	19.654871794871795	395.0	460.0	145.0	
0	4050	0.21880035013529844	0.48942068846901293	0.5064171584816594	0.7811996498646703	0.7797346527423312	0.4481647966295604	0.05084605175846052	0.046789989118607184	0.04604166666666667	3.575481088254811	3.627019335398008	6.47125	0.9865582191780822	0.9883386998520581	0.9712680237489398	121.31618150684932	122.76451135671395	121.32919847328245	0.3985185185185185	8.050123456790123	19.70888888888889	376.0	456.0	168.0	
0	4200	0.2185502753293949	0.4894144738485739	0.5064260982917094	0.7814497246705827	0.7798944918301831	0.44871587050719464	0.05095846645367412	0.047661006087792376	0.0465471582807089	3.574920127795527	3.635693687920538	6.4694438785903445	0.9854273011691091	0.9897035622353234	0.9733208761548843	121.35377902190021	122.79490160259071	121.36458008927644	0.4023809523809524	8.052857142857142	19.71595238095238	374.0	441.0	185.0	
0	4350	0.21858374118830695	0.48911803050173985	0.5064913045321409	0.7814162588116714	0.7797147039347734	0.44912282491656885	0.05056179775280899	0.04811154523864246	0.04630738522954092	3.573572418039095	3.6425342833065195	6.47624750499002	0.9864500792393027	0.990782677791021	0.9741431758264044	121.30832012678289	122.70337703615415	121.40580004055973	0.40206896551724136	8.061379310344828	20.01448275862069	374.0	468.0	158.0	
0	4500	0.21890319712956094	0.4890890959322329	0.5065242407071546	0.7810968028704137	0.7796819613345891	0.4495367202471546	0.05077951002227171	0.0488556338028169	0.04580676802354095	3.571863400148478	3.6461267605633805	6.481118195193722	0.9867645933746462	0.9916495862749564	0.9728439271859146	121.28651212608064	122.70333257420481	121.4524022679797	0.4037777777777778	8.066	20.052666666666667	399.0	459.0	142.0	
0	4650	0.2182717402149942	0.4892126158362163	0.5064717148668195	0.7817282597849894	0.7795628912880684	0.44978656230419983	0.050742840737816694	0.049341873724220456	0.04577430856702323	3.578267422665614	3.6460899556556625	6.480582056471042	0.9873819362455726	0.9914131858535875	0.9740805946791862	121.24977863046045	122.5884878474749	121.59487480438185	0.4049462365591398	8.068172043010753	19.836559139784946	381.0	465.0	153.0	
0	4800	0.21820473878284996	0.4892184784226562	0.5064237394979372	0.7817952612171385	0.7795726587356054	0.45017043643423343	0.050962942362511296	0.049378546338827344	0.04561836115326252	3.5819370089689215	3.640435017562821	6.48435128983308	0.9871593665287488	0.9937111312976032	0.9734717416378316	121.26965330289627	122.67137167214031	121.56574394463668	0.40520833333333334	8.068958333333333	19.768541666666668	365.0	493.0	140.0	
0	4950	0.21824875047424575	0.48921663787802006	0.506380750575023	0.7817512495257559	0.7797143599260946	0.45057124668634907	0.050833727131573615	0.04911553165295147	0.04595879556259905	3.5821238101667454	3.6427136655219337	6.47263913489326	0.9877686407297354	0.9944992285503454	0.9737612081170364	121.23585101236957	122.68685852284162	121.58319962246343	0.40484848484848485	8.075353535353536	19.72080808080808	342.0	526.0	132.0	
0	5100	0.21800312535834762	0.4892383216415754	0.5063736166276075	0.7819968746416714	0.7795899900450267	0.4510024543515517	0.051489445650029594	0.048662404568307366	0.045608883178856564	3.58611165910436	3.6411147663087333	6.466183353216482	0.9872406151366597	0.9949258141177982	0.9747117887690592	121.26949163924519	122.568951120817	121.54713648196355	0.4047058823529412	8.081372549019608	19.74235294117647	316.0	542.0	141.0	
0	5250	0.2176406900387315	0.48921616368521736	0.5062660339567505	0.7823593099612904	0.7794916675590037	0.4517011959106001	0.051603367392841076	0.04849458526716649	0.04584837545126354	3.5933423301844356	3.640604545995478	6.457581227436823	0.9871702559403024	0.9962436110597943	0.9748421919312048	121.388034299928	122.5563150440298	121.53746226328789	0.40495238095238095	8.085142857142857	19.80952380952381	284.0	567.0	149.0	
0	5400	0.2178285761807642	0.48918872100060445	0.5062775620475599	0.7821714238192559	0.779339483580795	0.4516379302208809	0.05118554761008656	0.04856751512384431	0.04565275429385067	3.588194705808556	3.6436479853897956	6.46987630150396	0.9869648562300319	0.9967549707947372	0.9748693929021798	121.32594249201279	122.4012036108325	121.49459556836607	0.40370370370370373	8.092777777777778	19.919814814814814	292.0	573.0	135.0	
0	5550	0.21758500841673856	0.4890590199667196	0.5062832272704467	0.7824149915832858	0.7795602621187256	0.4520607148701303	0.05082148111819519	0.04878451215487845	0.04553030967628739	3.5917729279058364	3.647508524914751	6.469427142731819	0.9873101206476215	0.9973336358994724	0.9754236536243457	121.36706882540476	122.45226073637033	121.55815810487091	0.4027027027027027	8.088828828828829	19.972972972972972	315.0	555.0	128.0	
0	5700	0.21706677561517138	0.489104776562114	0.5062511056005294	0.7829332243848454	0.7793561396908524	0.4524617738842647	0.050642797068364775	0.04917599830974012	0.04555709822978132	3.600084104289319	3.6499577435030637	6.470062478306144	0.9870407726633658	0.9969983081373137	0.974430823117338	121.43706828045724	122.42629482071713	121.59492119089317	0.4033333333333333	8.088070175438597	20.00298245614035	287.0	609.0	104.0	
0	5850	0.21705096221456202	0.4890044574777457	0.5062543170191839	0.7829490377854516	0.7793563067597055	0.4530214760150678	0.05047765066635217	0.04932007306677491	0.045485636114911084	3.6026654086566814	3.6456768824842705	6.457421340629275	0.9864169459071326	0.9983235540653814	0.9756139744033206	121.53614169459071	122.37070410729254	121.56693185748875	0.40341880341880343	8.096068376068375	20.187008547008546	246.0	620.0	132.0	
0	6000	0.2170207666796848	0.4890449840247206	0.5062455601298279	0.7829792333203339	0.7794629106575877	0.4534024656110269	0.050556586270871985	0.0492658894688064	0.04536606009310199	3.6015190166975883	3.645334373932979	6.4652560304697415	0.9863037855631319	0.9996471952018547	0.9756639057296559	121.54843639783682	122.34715992137492	121.59516693706772	0.403	8.094	20.224166666666665	236.0	660.0	104.0	
0	6150	0.2170849311386031	0.4892354711642399	0.5062006623051828	0.7829150688614154	0.7798240795098262	0.45363283125525483	0.05038185341388351	0.04948821485585501	0.04537463373796568	3.5972301379231735	3.648370739036529	6.465801590623692	0.9868139494534729	0.9991766757070902	0.9751054852320675	121.52721068764097	122.36061604029446	121.61122362869199	0.4032520325203252	8.095772357723577	20.00829268292683	255.0	650.0	95.0	
0	6300	0.21705923954872822	0.4893751153715024	0.5061830737770652	0.7829407604512981	0.7798921606168119	0.45389540170465553	0.05036373810856184	0.04906002265005663	0.045254869457107334	3.598712926692781	3.649784824462061	6.460256941566515	0.987328825501449	0.9987410239671733	0.9751796757479525	121.54804250241492	122.48848270073674	121.62176165803109	0.4014285714285714	8.096825396825396	19.88142857142857	271.0	629.0	99.0	
0	6450	0.21704317286351668	0.4894716125115559	0.506183403556672	0.7829568271365008	0.7801589633139214	0.45423132830717966	0.05029959870265516	0.04846470125098416	0.04491337548238772	3.600406794568743	3.6498556556731696	6.459150997618852	0.9885589909588124	0.9995950323974082	0.9756843933504259	121.61720058042192	122.44150467962562	121.63228847903399	0.3984496124031008	8.097984496124031	19.770542635658916	273.0	638.0	88.0	
0	6600	0.21680979619106364	0.48949231861905934	0.5061594795599461	0.783190203808948	0.7799713195852787	0.45444471116485036	0.05042153047989624	0.04858145532958437	0.04496300512236767	3.6037073065283183	3.6482178343410427	6.4552402634360515	0.9879385964912281	0.9986094211715627	0.9753339342784562	121.68048245614035	122.43029723622458	121.61452101942146	0.39924242424242423	8.09909090909091	19.72909090909091	264.0	639.0	96.0	
0	6750	0.21675820110193203	0.4895503136727777	0.5061507742295873	0.7832417988980703	0.7799699416479248	0.45463504507073815	0.050321483606992935	0.04887617490805068	0.0447062621045836	3.6020511185504014	3.65018389865141	6.460458360232408	0.9877700554926997	1.0002099869808072	0.9751401413599805	121.71752599536663	122.36218554449624	121.66049232269071	0.39955555555555555	8.100888888888889	19.759703703703703	258.0	659.0	83.0	
0	6900	0.21663783396199093	0.4896116909496303	0.506088156509421	0.7833621660380229	0.7803317455995574	0.4549719812154019	0.0501829587036069	0.049339626383215006	0.0446677833612507	3.6058546785154206	3.655257208582874	6.450666028555476	0.9884448213717799	0.9982523877260719	0.9759045853815779	121.7850630764338	122.36220280430807	121.73680393262954	0.40057971014492755	8.09855072463768	19.715217391304346	264.0	608.0	128.0	
0	7050	0.2162621421490405	0.4895575148406456	0.5060567172344825	0.7837378578509651	0.7801813397866039	0.4552035689099719	0.049873769900561596	0.04898492771454937	0.04466677170316685	3.609562574063579	3.6530682866810213	6.449976366787459	0.9884763791844822	0.9998423023851765	0.9766868236791852	121.83762644697049	122.32533017938104	121.79113621896882	0.3984397163120567	8.100851063829786	19.808936170212768	231.0	643.0	126.0	
0	7200	0.21638235328989233	0.4894598511786032	0.5060662923580019	0.7836176467101164	0.7803911628328827	0.45544183762026463	0.04981971459042202	0.04876319814946088	0.0445154751695642	3.610024884464984	3.654068574413312	6.45599126841818	0.9884449465899754	1.0002296123378362	0.9759396131467212	121.8392050123254	122.39933412422027	121.78345651832049	0.39708333333333334	8.100138888888889	20.045277777777777	219.0	672.0	109.0	
0	7350	0.2162557429725792	0.4894359603237476	0.5060975916974714	0.7837442570274313	0.7803015154186888	0.4557030098197393	0.05001252818842395	0.049077090119435396	0.044350173544157344	3.613029315960912	3.6552660152008687	6.449055148476668	0.9884393063583815	1.0	0.9764220683215314	121.87095629246527	122.37835934314415	121.77013461987394	0.39850340136054424	8.10204081632653	20.17891156462585	233.0	653.0	114.0	
0	7500	0.21603800145972088	0.48951311642690903	0.5060789956802656	0.7839619985402893	0.7801573300724189	0.45595383554605845	0.049938134125216534	0.04896626768226333	0.044697432762836185	3.6183617916357336	3.6521815437537297	6.452781173594132	0.9878993949697484	0.999532205829435	0.9765258215962441	121.89654482724136	122.33073047858942	121.74678673131686	0.39853333333333335	8.104266666666666	20.139333333333333	206.0	699.0	95.0	
0	7650	0.2160384029361424	0.4895205542011484	0.5060888783330483	0.7839615970638725	0.7800930317840782	0.4561694181382555	0.049750513648371	0.04883111579950318	0.04463473779933313	3.619166422072204	3.6494708544594547	6.45172779630191	0.987105380168964	1.0002790081261117	0.9759743726641751	121.93616916160269	122.2465734314512	121.73251468232782	0.39751633986928103	8.107843137254902	20.213333333333335	201.0	714.0	85.0	
0	7800	0.21598128227476757	0.48944549426528117	0.5060913534890484	0.7840187177252388	0.78028475052154	0.45633709664989036	0.05021021601507756	0.048973248239145534	0.04457495670506739	3.6175518291209587	3.65586455474356	6.459152172276184	0.9879964867766176	1.0010839006875996	0.9761327473859676	121.89460329852639	122.27317684517156	121.76094862858008	0.39897435897435896	8.10448717948718	20.348846153846154	199.0	718.0	83.0	
0	7950	0.21611525489897285	0.4894558023648829	0.5060977250674981	0.7838847451010237	0.7801077358430484	0.45649996545996446	0.05010976424549012	0.04887604367373154	0.044504181600955796	3.6153479049346187	3.6548811817597944	6.456018518518518	0.9881462921023466	1.0002957704821058	0.976247745039086	121.9014600298752	122.26290709520524	121.79562537582682	0.39849056603773586	8.111446540880504	20.393207547169812	201.0	711.0	88.0	
0	8100	0.21613637332321256	0.4893929956515764	0.5061750867173458	0.7838636266767911	0.7804158787362327	0.4566726823808942	0.05006352044417259	0.0494066814865838	0.04439511653718091	3.61407801251588	3.66088481167225	6.4508324084350726	0.9893399324227858	1.0007034147589207	0.9767493852000895	121.90691476704897	122.22733086072388	121.78254713465981	0.4002469135802469	8.111975308641975	20.467777777777776	240.0	663.0	96.0	
0	8250	0.21609360811854608	0.4893769339547221	0.5061887831609753	0.783906391881457	0.780168398016486	0.4569224176672704	0.05030657748049052	0.049347322191045505	0.044416709492695106	3.6126904496469714	3.6587471025985114	6.453564349166728	0.9887835554721232	1.00099725754176	0.9768111660881766	121.91219260371692	122.26290201944653	121.80237796322281	0.4007272727272727	8.113575757575758	20.57769696969697	220.0	700.0	80.0	
0	8400	0.21620030139566157	0.4893677853322279	0.506183714923354	0.7837996986043342	0.7805549029648263	0.45702937717768555	0.050247343349212166	0.049459869654495135	0.04448177634942663	3.610709050934408	3.6613100020831473	6.457161639032941	0.989293659621802	1.0006379100850546	0.975570391020468	121.93617908787542	122.24860267314702	121.81989582569143	0.40095238095238095	8.110238095238095	20.600238095238094	256.0	683.0	60.0	
0	8550	0.2160613041834468	0.4893441961437892	0.5062030878071904	0.7839386958165485	0.7805113375153093	0.4571732486446343	0.05033435749141515	0.04922934022234478	0.044794540438507335	3.610247605277426	3.6629705959188414	6.454842456802671	0.9899040657834628	1.0007109425913858	0.9760741118972938	121.93042485153038	122.28648024172048	121.85615289226055	0.4008187134502924	8.111929824561404	20.68175438596491	242.0	693.0	65.0	
0	8700	0.21610373350256223	0.4893007368933637	0.5062234974459916	0.7838962664974384	0.7802909637474611	0.4573568097704342	0.05039468402979084	0.049336614897168236	0.04473836368892744	3.609731079694956	3.66010353899686	6.458947672737786	0.9894993014556762	1.0009818076812014	0.9759970993473531	121.93226373428276	122.27354894600057	121.8773749093546	0.4014942528735632	8.115862068965518	20.7383908045977	234.0	719.0	46.0	
0	8850	0.21620306473131495	0.48928199866759314	0.5062251238586618	0.7837969352686882	0.7804024464307907	0.45756348147393827	0.05052103944070703	0.04914954716147559	0.04469555203685044	3.6095062216945872	3.6605091672189087	6.455160500935656	0.9896426031294452	1.0005913993635416	0.9755921432697863	121.86104196301565	122.21836717451913	121.85593587521664	0.4011299435028249	8.118983050847458	20.791638418079096	247.0	707.0	46.0	
0	9000	0.2162541711279927	0.4891908527643363	0.50623042098456	0.7837458288720013	0.7802662894723474	0.4576533241457111	0.050442017680707225	0.049468916805952445	0.04465503625529471	3.607037614837927	3.6605111338760987	6.457247469308637	0.990174576717256	1.0006593587735926	0.9750395626528557	121.84323186244407	122.1472293194868	121.85721478923895	0.4023333333333333	8.122111111111112	20.925444444444445	278.0	695.0	27.0	
0	9150	0.21640360536353884	0.4892268731736347	0.506216336676141	0.7835963946364534	0.7805888377622029	0.45770416309784934	0.050219738021077785	0.04962275101567034	0.04470874829834492	3.6055809190596064	3.666886508732127	6.456688400085978	0.9908363950724012	1.0009131684258588	0.9752368647717485	121.82537281175708	122.24859667499261	121.86785816824576	0.40240437158469944	8.120218579234972	20.92928961748634	302.0	673.0	25.0	
0	9300	0.21636594864578584	0.489155889339559	0.5061881366607062	0.7836340513541985	0.7806173885149441	0.457741037993867	0.050363033533386496	0.04946886872916182	0.044674767691208005	3.606580769715029	3.667778036235817	6.456683345246605	0.9917098886149137	1.000341826404775	0.9754209960587603	121.84797211121503	122.34708527254082	121.88541741311359	0.40204301075268817	8.119139784946237	21.023978494623655	305.0	660.0	35.0	
0	9450	0.21620759232118955	0.48908880328490206	0.5061772900894836	0.7837924076788028	0.7806675682142876	0.4579942470928254	0.050454921422663356	0.04947837536716297	0.04467084639498432	3.6107113316790738	3.6708194064620683	6.453334283271587	0.9914215173452735	1.0005925696913485	0.975851968278917	121.84654977612253	122.35634049569742	121.88840465814103	0.4022222222222222	8.117248677248677	21.105396825396827	283.0	678.0	39.0	
0	9600	0.21605461004705265	0.4890226894118571	0.5061672307922215	0.7839453899529415	0.7806534765713149	0.45806533936255844	0.05047743409777197	0.04938516461721539	0.04463525404484814	3.6160532114584183	3.669773899246331	6.449616803860346	0.9905956112852664	1.0001261193088662	0.9757920968316127	121.88747731397459	122.36968091814857	121.88935564257743	0.401875	8.118125	21.198229166666668	262.0	691.0	47.0	
