% Base Parameters: Dims = 100, predfreq = .01, huntsteps = 1, hetfreq = .1, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = 0, indvprop = .5, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = 1, predflee = 0, localbirth = false, minlifespan = 125, lifespanrange = 50, learnalg = n, lrate = .01, 

% Test Parameters:
%predflee = [0, .5, 1]
%learnalg = [n, r, b]
% 		Parameters		Results
Seed	Timestep	predflee	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	VigPredCost	IndPredCost	SocPredCost	VigForageCost	IndForageCost	SocForageCost	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .01, 1, .1, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, 0, .5, .001, 25, 0, 1, 0, false, 125, 50, n, .01]
0	1950	0	n	0.3535088934774924	0.4932862232769846	-Infinity	0.6464911065225083	0.6945638512023972	-Infinity	0.25	0.7877286367773512	0.8495701642187999	240.76150793650615	598.1355884188513	836.4336839768748	0.39384615384615385	7.933333333333334	32.860512820512824	3.0	997.0	0.0	
0	2100	0	n	0.4321726572163384	0.49212976070365716	0.49999999999992695	0.5678273427836639	0.6937276245620454	0.5681261394743446	0.25	0.8428380031580821	0.8495701642187999	267.178174603173	643.6699982114995	840.4336839768748	0.3919047619047619	7.945714285714286	32.93571428571428	1.0	996.0	1.0	
0	2250	0	n	NaN	0.4933422386499265	0.4987341736074545	Infinity	0.7022649722521084	0.4928901611558965	0.25	0.9090286355664324	0.8495701642187999	286.178174603173	689.3553344106833	901.2670173102098	0.39511111111111114	7.969777777777778	33.016	0.0	996.0	4.0	
0	2400	0	n	0.3557338764490558	0.4928106435923715	0.5065513937418199	0.6442661235509464	0.6998676889173032	0.46319787292377396	0.25	0.9693808263303759	0.8495701642187999	313.178174603173	734.9935137070858	979.7003506435475	0.3954166666666667	7.9975	32.96208333333333	1.0	996.0	3.0	
0	2550	0	n	-Infinity	0.4922439694951658	-Infinity	Infinity	0.6936545914810509	-Infinity	0.25	1.029587853872067	1.3495701642187998	348.178174603173	780.6847918888061	1035.3670173102162	0.396078431372549	8.01686274509804	32.92313725490196	0.0	1000.0	0.0	
0	2700	0	n	0.2531884143992288	0.49257462887125286	0.49999999999992734	0.7468115856007724	0.6940969157334715	0.5280364290622233	0.25	1.0716690936396662	1.3495701642187998	385.178174603173	826.1538094406104	1082.3670173102162	0.3896296296296296	8.031481481481482	32.837037037037035	2.0	997.0	1.0	
0	2850	0	n	0.3327633197015708	0.4927157649598995	0.4999999999999274	0.6672366802984291	0.70301016792518	0.4143294905247718	0.25	1.1238387192814798	1.3495701642187998	441.84484126983943	871.4054509629891	1149.3670173102162	0.3873684210526316	8.032631578947369	32.473684210526315	3.0	995.0	1.0	
0	3000	0	n	0.27077008401948394	0.49391255500883996	0.510952275513679	0.7292299159805146	0.6974165455272711	0.5183811500027732	0.25	1.1872453932875273	1.3495701642187998	491.7781746031716	916.9881246862018	1224.867017310216	0.389	8.046666666666667	32.668	3.0	992.0	4.0	
0	3150	0	n	0.2936910498719267	0.49260053736887016	0.4999999999999878	0.7063089501280734	0.6939010424168989	0.491906032887536	0.25	1.266856591483494	1.3495701642187998	536.7281746031712	963.0169938568116	1305.8170173102212	0.39555555555555555	8.065079365079365	32.88	6.0	988.0	6.0	
0	3300	0	n	0.30692309941192447	0.49213582518360294	0.5160438452296535	0.6930769005880764	0.6972070629255822	0.48365226648726106	0.25	1.331773811607321	1.4924273070759426	583.347258297249	1009.1406202846625	1380.809874453081	0.3972727272727273	8.073636363636364	33.21848484848485	10.0	983.0	7.0	
0	3450	0	n	0.2640673666463157	0.49417923317127743	0.5104044001514975	0.7359326333536884	0.6936602775387416	0.4727467833802262	0.4519230769230769	1.4110310219093847	1.4924273070759426	626.3408341658314	1054.7085861010864	1456.8551125483305	0.40318840579710147	8.08695652173913	33.084347826086955	7.0	987.0	6.0	
0	3600	0	n	0.29320254506301097	0.4927393099066289	0.4999999999999758	0.7067974549369952	0.7011176152406394	0.48225938771020355	0.4519230769230769	1.476500539631375	1.4924273070759426	673.2313103563113	1100.229062727645	1537.9051125483263	0.40444444444444444	8.089444444444444	33.0575	4.0	990.0	3.0	
0	3750	0	n	Infinity	0.49413948824644044	0.5201794326835872	Infinity	0.7037855036139357	0.5715734338712091	0.4519230769230769	1.5307811303390635	1.8257606404092759	697.7313103563131	1145.171744441174	1607.3884458816478	0.4029333333333333	8.087733333333333	32.657333333333334	0.0	996.0	4.0	
0	3900	0	n	Infinity	0.49349551708549744	0.4999999999999637	Infinity	0.6977121978274832	0.5203903602303177	0.4519230769230769	1.5870151723074923	1.8257606404092759	702.7313103563131	1189.9900848273458	1673.788445881645	0.4017948717948718	8.096410256410257	32.40384615384615	0.0	997.0	2.0	
0	4050	0	n	0.3613659424849379	0.4941778137747697	0.4654296710466219	0.6386340575150847	0.6983957470883129	0.48000637875141877	0.4519230769230769	1.6431174616665427	1.8257606404092759	710.7313103563131	1235.2223574778193	1743.288445881645	0.40074074074074073	8.09925925925926	32.245679012345676	1.0	998.0	1.0	
0	4200	0	n	0.3150723343797591	0.49407790997313905	-Infinity	0.6849276656202482	0.7000207960095236	-Infinity	0.4519230769230769	1.6972599781577953	1.8257606404092759	768.2313103563147	1280.6480450542128	1755.288445881645	0.3992857142857143	8.09452380952381	32.02142857142857	3.0	995.0	0.0	
0	4350	0	n	0.3283047932832866	0.4946624808176564	-Infinity	0.6716952067167173	0.7009447863480772	-Infinity	0.4519230769230769	1.7515830066169922	1.8257606404092759	812.9884532134578	1326.5231399345394	1755.288445881645	0.3979310344827586	8.10183908045977	31.887356321839082	7.0	993.0	0.0	
0	4500	0	n	0.29198598114913826	0.4947552185832519	-Infinity	0.708014018850862	0.6984609232020131	-Infinity	0.5045546558704453	1.8124086873573844	1.8257606404092759	857.4916428600727	1372.1746318702806	1755.288445881645	0.3982222222222222	8.101333333333333	31.891111111111112	18.0	981.0	0.0	
0	4650	0	n	0.30846371905988224	0.4903922395419543	0.4999999999999274	0.6915362809401182	0.6936117142698902	0.4156505234874834	0.5601102114260009	1.8917485567708987	1.8257606404092759	902.7133521578327	1418.733550109788	1774.288445881645	0.40236559139784944	8.109892473118279	32.30043010752688	16.0	982.0	1.0	
0	4800	0	n	0.3026446110485162	0.4925645824443453	0.49999999999998185	0.6973553889514885	0.6983218250370636	0.4942102234154584	0.6315387828545723	1.9457026287356947	1.8257606404092759	947.3196461089778	1464.3883318400258	1860.871779214974	0.4010416666666667	8.1125	32.32625	17.0	977.0	4.0	
0	4950	0	n	0.280568040583838	0.4934421269493278	0.49999999999997574	0.7194319594161641	0.7026556714747597	0.5133408426531337	0.698205449521239	2.02471817698756	2.025760640409276	993.9864335365594	1509.6845703043648	1931.1717792149675	0.40484848484848485	8.115151515151515	31.96040404040404	24.0	973.0	3.0	
0	5100	0	n	0.29257491896586285	0.49196112775756373	-Infinity	0.7074250810341379	0.6920018096177539	-Infinity	0.8659686074159758	2.0950955369309354	2.025760640409276	1037.9483995857217	1555.6563304357212	1979.3384458816333	0.40705882352941175	8.121176470588235	32.1843137254902	16.0	983.0	0.0	
0	5250	0	n	0.29422750709129764	0.4911012574639702	-Infinity	0.7057724929087038	0.6949933337199896	-Infinity	0.9284686074159758	2.154257714915995	2.025760640409276	1080.8449064160309	1601.3600504787298	1979.3384458816333	0.4066666666666667	8.117333333333333	32.36704761904762	20.0	980.0	0.0	
0	5400	0	n	0.3030823235915095	0.49407880864873105	-Infinity	0.6969176764084913	0.6938134055427736	-Infinity	0.971946868285541	2.210242254345805	2.025760640409276	1123.217134084038	1646.9695531066764	1979.3384458816333	0.40574074074074074	8.120740740740741	32.30462962962963	15.0	985.0	0.0	
0	5550	0	n	0.33188171205779615	0.49307565147109916	-Infinity	0.6681182879422066	0.7038118712440893	-Infinity	1.1113699452086179	2.271224336007783	2.025760640409276	1171.0115265508884	1692.0833671539253	1979.3384458816333	0.40594594594594596	8.116216216216216	32.174954954954956	13.0	987.0	0.0	
0	5700	0	n	0.32980182657721374	0.49636510710424897	-Infinity	0.6701981734227889	0.6972116478273972	-Infinity	1.1113699452086179	2.327067164916988	2.025760640409276	1216.1891445211604	1737.4983813429071	1979.3384458816333	0.4049122807017544	8.119824561403508	31.955964912280702	16.0	980.0	0.0	
0	5850	0	n	0.2707425104073475	0.4937649843528404	-Infinity	0.7292574895926601	0.6956700823216595	-Infinity	1.1113699452086179	2.3890003996562714	2.025760640409276	1256.5217452537547	1782.4448079667716	1979.3384458816333	0.404957264957265	8.121709401709401	31.794188034188036	12.0	987.0	0.0	
0	6000	0	n	0.3137916269397662	0.4941194023899393	0.49999999999992717	0.68620837306024	0.6934104554643693	0.4669831852137684	1.1113699452086179	2.4688725755881227	2.025760640409276	1300.2844131414133	1827.8498224346577	2044.3384458816333	0.408	8.120666666666667	31.700666666666667	14.0	985.0	1.0	
0	6150	0	n	0.2806563625216763	0.49383316142667405	0.5394887132596718	0.7193436374783302	0.6912540843911043	0.533921857364172	1.2169255007641735	2.5535502012387443	2.025760640409276	1345.3932796361155	1873.9880339737902	2080.3384458816336	0.411869918699187	8.128780487804878	31.750569105691056	15.0	983.0	2.0	
0	6300	0	n	0.31710551126203657	0.4926373196750713	0.49999999999998196	0.6828944887379684	0.6993209270946212	0.5542717495025378	1.2169255007641735	2.6217775775400995	2.025760640409276	1387.8648024760255	1919.257737698589	2149.0051125483146	0.4126984126984127	8.127936507936507	31.898095238095237	15.0	981.0	4.0	
0	6450	0	n	0.31428468992784603	0.48877128088915367	0.4999999999999639	0.6857153100721552	0.6921823389394361	0.4483436384748949	1.2169255007641735	2.6800578598503195	2.025760640409276	1431.3142691127553	1965.290272826166	2224.42177921501	0.411937984496124	8.132868217054263	32.0522480620155	21.0	976.0	2.0	
0	6600	0	n	0.26017166316285434	0.49236079753391293	0.5076162412283958	0.7398283368371452	0.6968418083649356	0.4882931332383799	1.305858307088284	2.7159880994469243	2.025760640409276	1476.3636653305423	2010.776334646618	2300.1551125483393	0.4081818181818182	8.129242424242424	32.13030303030303	21.0	974.0	4.0	
0	6750	0	n	0.2841289038591983	0.4925677086140551	0.49999999999992784	0.7158710961408009	0.6979012265533796	0.4682561058628772	1.3646818365000488	2.7914908443574595	2.025760640409276	1516.7213130749508	2056.105589665569	2374.2384458816855	0.4102222222222222	8.129185185185186	32.336444444444446	16.0	983.0	1.0	
0	6900	0	n	0.2287605575443303	0.49190903949452836	0.499999999999964	0.7712394424556746	0.7019370466523325	0.4786731613411957	1.4702373920556044	2.865711565938832	2.025760640409276	1554.7149755313392	2101.6928088503932	2456.2384458816855	0.4121739130434783	8.125652173913043	32.426811594202896	9.0	989.0	2.0	
0	7050	0	n	0.3126974054228843	0.4915621165284403	0.5037533796324278	0.6873025945771211	0.6908279627503641	0.5582057806646642	1.6130945349127472	2.9172350509963176	2.025760640409276	1597.9344199757868	2146.8627135374104	2534.988445881709	0.41078014184397166	8.131205673758865	32.59432624113475	7.0	989.0	3.0	
0	7200	0	n	0.3119142425320259	0.49112624661230053	-Infinity	0.6880857574679757	0.7014427638575614	-Infinity	1.6130945349127472	2.9709653012513204	2.025760640409276	1642.5805782292914	2192.0981727042354	2549.321779215047	0.40958333333333335	8.128333333333334	32.71111111111111	16.0	984.0	0.0	
0	7350	0	n	0.31731088700747706	0.490738845125005	0.49999999999992745	0.6826891129925239	0.6980158125628878	0.6408014755907548	1.660713582531795	3.0321756782006264	2.025760640409276	1686.6428048872228	2237.473145053069	2598.321779215047	0.4095238095238095	8.128979591836735	32.77292517006803	19.0	980.0	1.0	
0	7500	0	n	0.3072480499152447	0.4940190956401827	-Infinity	0.6927519500847525	0.6920080819015041	-Infinity	1.8454538422720548	3.0903913568809047	2.025760640409276	1732.9302065198278	2282.8503583935085	2612.321779215047	0.40946666666666665	8.134666666666666	32.7448	21.0	979.0	0.0	
0	7650	0	n	0.3123004737112882	0.49437939925753505	0.4999999999999758	0.6876995262887069	0.6939791391830117	0.49577174563086457	1.8930728898911025	3.164043681175005	2.025760640409276	1777.9611610470938	2328.3371438321096	2679.4884458817196	0.4109803921568628	8.137516339869281	32.64692810457516	21.0	976.0	3.0	
0	7800	0	n	0.28316362333675443	0.4920302366860189	-Infinity	0.716836376663244	0.698339832964753	-Infinity	1.9806919375101502	3.2387887388388323	2.025760640409276	1821.7841840195197	2374.2373627022444	2738.9884458817196	0.4126923076923077	8.138717948717948	32.80230769230769	21.0	977.0	0.0	
0	7950	0	n	0.2967802019004478	0.49410692224412367	0.42735312310047774	0.7032197980995518	0.6998795977783786	0.3743544854255913	2.071789245998763	3.2942365206043323	2.025760640409276	1867.3259019053123	2419.7444824886197	2774.9884458817196	0.4119496855345912	8.137735849056604	32.78880503144654	31.0	966.0	1.0	
0	8100	0	n	0.28786426906470025	0.4919119942529084	-Infinity	0.7121357309352987	0.6976462616790177	-Infinity	2.253066876414324	3.3641949690869324	2.025760640409276	1910.12683739967	2465.012475709073	2792.9884458817196	0.41333333333333333	8.14037037037037	32.79345679012346	23.0	977.0	0.0	
0	8250	0	n	0.2629395669115565	0.49199542021674575	-Infinity	0.7370604330884447	0.6930177158246259	-Infinity	2.298521421868869	3.4306557652467546	2.025760640409276	1951.4238533426478	2510.546970346042	2792.9884458817196	0.4138181818181818	8.143030303030303	32.85709090909091	17.0	983.0	0.0	
0	8400	0	n	0.294323222317729	0.49382706705085777	-Infinity	0.7056767776822711	0.7010765295443223	-Infinity	2.365188088535536	3.483715435987635	2.025760640409276	1996.755684969028	2555.871201166225	2792.9884458817196	0.41273809523809524	8.141190476190475	32.79309523809524	24.0	975.0	0.0	
0	8550	0	n	0.3104801286321273	0.4906119644321393	-Infinity	0.6895198713678743	0.701581189885007	-Infinity	2.4512186730181327	3.542527349046351	2.025760640409276	2042.1744071006822	2601.757916669596	2792.9884458817196	0.41251461988304094	8.139766081871345	32.90350877192982	27.0	973.0	0.0	
0	8700	0	n	0.29731895548430665	0.49110829595390326	-Infinity	0.7026810445156918	0.7009343418742532	-Infinity	2.485701431638822	3.595995896280304	2.025760640409276	2086.5048190831967	2647.216485667691	2792.9884458817196	0.4114942528735632	8.138390804597702	32.95793103448276	27.0	973.0	0.0	
0	8850	0	n	0.30359300948722207	0.4930474847810832	-Infinity	0.6964069905127788	0.6981593118086162	-Infinity	2.553517523592845	3.6538689504536923	2.025760640409276	2134.1444772275813	2692.372892006553	2792.9884458817196	0.4110734463276836	8.138531073446329	32.89491525423729	32.0	966.0	0.0	
0	9000	0	n	0.2934530023231511	0.4945458808619391	0.4698347713592096	0.7065469976768523	0.7011038571504741	0.4988870861748107	2.6123919824673036	3.7067608226732403	2.025760640409276	2178.765822112888	2737.7274642388015	2843.155112548392	0.4101111111111111	8.139555555555555	32.75811111111111	31.0	967.0	2.0	
0	9150	0	n	0.3129240912010603	0.4937035004698919	-Infinity	0.6870759087989439	0.6967725722512841	-Infinity	2.670669009494331	3.7636860904803675	2.025760640409276	2225.7029614202797	2783.0522978336467	2906.155112548392	0.4096174863387978	8.14120218579235	32.72743169398907	33.0	967.0	0.0	
0	9300	0	n	0.32148052417906914	0.49477653215162	0.5165928184040686	0.6785194758209309	0.69635737636904	0.5303973847730684	2.7213100351353563	3.8200199707772016	2.025760640409276	2272.083298145067	2828.061237737663	2950.155112548392	0.40903225806451615	8.140645161290323	32.68677419354839	48.0	951.0	1.0	
0	9450	0	n	0.28970882000889786	0.49347753194004146	-Infinity	0.7102911799910977	0.6988950904275908	-Infinity	2.7638632266247183	3.8640947859142396	2.025760640409276	2317.3485626627366	2873.250317243079	2974.155112548392	0.4071957671957672	8.139047619047618	32.59460317460317	43.0	957.0	0.0	
0	9600	0	n	0.3040542788653201	0.49192445649524824	0.49999999999992706	0.6959457211346729	0.6946741205943036	0.4591992150382487	2.881435288708976	3.9194731579934405	2.025760640409276	2361.055364245573	2918.632870021627	3032.155112548392	0.406875	8.139479166666666	32.5515625	42.0	956.0	1.0	
0	9750	0	n	0.30239107972375995	0.4931071615311686	0.47796657654062796	0.6976089202762346	0.6972335191699893	0.46528879833058245	2.9356794850584356	3.9880768338052874	2.025760640409276	2406.5796779712205	2964.0980839082245	3118.655112548392	0.4075897435897436	8.143076923076922	32.5334358974359	58.0	940.0	2.0	
0	9900	0	n	0.286425290011479	0.49070596303838787	0.5549583244044602	0.7135747099885147	0.6989269441553363	0.4674898308452893	2.970464724017903	4.045505866134665	2.025760640409276	2451.3354013551043	3010.0993642209364	3180.655112548392	0.4070707070707071	8.144848484848485	32.5550505050505	55.0	944.0	1.0	
0	10050	0	n	0.3028867901780932	0.4934178856689338	0.5102885933323235	0.6971132098219056	0.694349346854076	0.514328257408968	3.0608345074241132	4.107828963839212	2.025760640409276	2495.1052578416497	3055.996236149617	3261.0717792150604	0.407363184079602	8.14726368159204	32.58676616915423	74.0	920.0	5.0	
0	10200	0	n	0.2974800079947933	0.492298537446414	0.49999999999996403	0.7025199920052078	0.6962562828239222	0.5137025114366043	3.0857032130157105	4.157098855916238	2.025760640409276	2539.6068946318546	3101.57789847875	3336.1551125483556	0.40598039215686277	8.14735294117647	32.5221568627451	84.0	912.0	2.0	
0	10350	0	n	0.3094740959768655	0.4925210775586958	-Infinity	0.690525904023127	0.7020466855264075	-Infinity	3.2091815133580033	4.210411592775796	2.025760640409276	2586.0281849064236	3146.931838591978	3384.1551125483556	0.4057971014492754	8.145700483091787	32.52067632850242	79.0	917.0	0.0	
0	10500	0	n	0.3170792670042251	0.4919488697644002	-Infinity	0.6829207329957694	0.6958942169956519	-Infinity	3.2831804538101204	4.266066779706242	2.025760640409276	2631.8139284567433	3192.518472691143	3430.1551125483556	0.4054285714285714	8.148857142857143	32.54380952380952	88.0	910.0	0.0	
0	10650	0	n	0.2979064698889431	0.4948228392877449	-Infinity	0.7020935301110505	0.6958604449022411	-Infinity	3.3379647553071146	4.328922660216987	2.025760640409276	2676.8323258839864	3237.6270219727558	3430.1551125483556	0.4055399061032864	8.150046948356808	32.5174647887324	102.0	898.0	0.0	
0	10800	0	n	0.2945609449079069	0.49298048806462075	0.4662801975258628	0.7054390550920876	0.696223285410945	0.44531228718317784	3.41192340288426	4.389560362790056	2.025760640409276	2721.598655802575	3282.9920583922553	3492.1551125483556	0.40564814814814815	8.150092592592593	32.35666666666667	79.0	919.0	2.0	
0	10950	0	n	0.2944938737469011	0.49038067160601706	-Infinity	0.7055061262530916	0.6963824285152929	-Infinity	3.530249411547201	4.456629393959325	2.025760640409276	2766.135620756711	3327.7987930450536	3509.6551125483556	0.40657534246575344	8.148584474885844	32.366118721461184	76.0	924.0	0.0	
0	11100	0	n	0.30192886513945405	0.4917417676446944	0.49999999999996403	0.6980711348605433	0.6943813772940389	0.5074279759811026	3.5806443700471826	4.530690469283004	2.025760640409276	2810.4769540908187	3373.93624051866	3535.6551125483556	0.40756756756756757	8.152252252252252	32.37135135135135	78.0	920.0	2.0	
0	11250	0	n	0.30588738528266807	0.49617314747021807	-Infinity	0.6941126147173288	0.7010248593176196	-Infinity	3.6351262280322705	4.586180068712716	2.025760640409276	2853.656746484637	3418.8176856571104	3614.1551125483556	0.4071111111111111	8.152266666666666	32.2384	49.0	950.0	0.0	
0	11400	0	n	0.3116980040717187	0.4932290421367863	-Infinity	0.6883019959282776	0.7043404795330815	-Infinity	3.6972010579642434	4.645980793424594	2.025760640409276	2899.526690146003	3463.8830114303155	3614.1551125483556	0.4070175438596491	8.15	32.13035087719298	52.0	947.0	0.0	
0	11550	0	n	0.2942653362585777	0.49186860612709865	-Infinity	0.7057346637414207	0.6985962895207557	-Infinity	3.755864096755745	4.7091343963081185	2.025760640409276	2943.458099332475	3509.6036982736473	3627.1551125483556	0.4071861471861472	8.152554112554112	32.20207792207792	47.0	952.0	0.0	
0	11700	0	n	0.303521230469866	0.4916797052974662	-Infinity	0.696478769530129	0.6952550021447216	-Infinity	3.795140184549353	4.7607428116588135	2.025760640409276	2989.1763050600484	3554.5927711775025	3627.1551125483556	0.4063247863247863	8.152478632478633	32.27675213675214	55.0	945.0	0.0	
0	11850	0	n	0.2946076325192262	0.49469015208785166	-Infinity	0.7053923674807756	0.7001665234837614	-Infinity	3.8468745760511935	4.821228025463331	2.025760640409276	3032.088995859264	3599.6109395812236	3627.1551125483556	0.40624472573839665	8.150548523206751	32.23181434599156	56.0	943.0	0.0	
0	12000	0	n	0.30666855433970003	0.4911546183135071	0.4614293513864883	0.6933314456602947	0.6941545963755453	0.5086357405601687	3.9005909854279803	4.872118594538173	2.025760640409276	3076.2726165056365	3645.0129563050273	3630.1551125483556	0.40541666666666665	8.151333333333334	32.271	56.0	938.0	1.0	
0	12150	0	n	0.3051099058752232	0.49380311683952993	0.499999999999982	0.6948900941247738	0.6996057344870293	0.5347621632057914	4.035146999589258	4.941790163165804	2.025760640409276	3122.971302189931	3690.749041057732	3697.488445881698	0.40641975308641975	8.151769547325102	32.25868312757201	49.0	945.0	4.0	
0	12300	0	n	0.3233492234365436	0.4932301037610629	0.4999999999999761	0.6766507765634541	0.6937244910073199	0.5018103597137381	4.0825271556650655	5.004845214308024	2.025760640409276	3168.1737860132503	3735.4574961707335	3768.4479696912217	0.4065040650406504	8.152439024390244	32.16113821138212	40.0	957.0	3.0	
0	12450	0	n	0.3185028031605571	0.49268306977405696	0.49502533058328385	0.6814971968394375	0.6970829901442341	0.5338596412334448	4.143768652263704	5.075394457924734	2.025760640409276	3213.184096522669	3781.1228768333976	3846.614636357907	0.4072289156626506	8.150361445783133	32.194939759036146	51.0	947.0	2.0	
0	12600	0	n	0.28860462233033257	0.4923900552953901	-Infinity	0.7113953776696688	0.6908834909010831	-Infinity	4.1833764954009585	5.137631435791321	2.025760640409276	3257.6682315471035	3827.2236486109177	3858.114636357907	0.4072222222222222	8.153174603174604	32.18468253968254	52.0	948.0	0.0	
0	12750	0	n	0.2907364732817901	0.4910261511835942	0.499999999999982	0.7092635267182104	0.6989447014892282	0.4942287326251848	4.243954238203765	5.198846782649043	2.025760640409276	3300.5932626482645	3873.113515127033	3933.1146363579087	0.4072156862745098	8.153176470588235	32.227450980392156	46.0	950.0	4.0	
0	12900	0	n	0.2955853119009835	0.4938844728390664	0.5066975126596283	0.7044146880990175	0.6986396724042558	0.47890726903698855	4.268954238203765	5.261908013299073	2.025760640409276	3345.1222843338924	3918.549071557399	4011.047969691208	0.4072093023255814	8.153178294573644	32.239767441860465	41.0	953.0	4.0	
0	13050	0	n	0.27768030606556826	0.4921408648809884	0.4999999999999857	0.7223196939344378	0.6970552729350922	0.5065624830353671	4.320371509133231	5.324668799334498	2.025760640409276	3389.47402649527	3963.9444040636527	4086.36939826262	0.40727969348659004	8.154022988505748	32.26934865900383	40.0	955.0	5.0	
0	13200	0	n	0.3152585685859569	0.4911697669303208	0.5034408225774208	0.6847414314140507	0.7027567859228261	0.49401340687116724	4.383992522266439	5.392280169660403	2.025760640409276	3433.578814915234	4009.5999303814247	4159.152731595914	0.4077272727272727	8.153636363636364	32.28090909090909	56.0	941.0	3.0	
