Base Parameters: PredFreq = .001, AccAlarm = 1, FAlarm = 0, PredDet = 1, AlarmDet = 1, ConDet = 1, PopThresh = 1000, VigProp = .334, IndProp = .333, MutRate = .001, FThresh = 100, PredForage = .01, PredFlee = 0, LearnAlg = n, 

Test Parameters:
FAlarm = [0, .1, .2, .3, .4, .5, .6, .7, .8, .9, 1]
FAlarm
0	0.9989183021085897	0.9997965673632374	0.9996729883588699	
.1	0.9986076597603817	0.9991126385480171	0.9990917829981885	
.2	0.9970716616148528	0.9980517580994744	0.99744033052364	
.3	0.9981021922433296	0.9987855275977056	0.9981743761401959	
.4	0.9973319504442223	0.9961259379625917	0.996589429182007	
.5	0.9983375328096027	0.9955379803592339	0.9945012503187087	
.6	0.997526461205559	0.9964793794445129	0.9958768983273273	
.7	0.998504666317434	0.9968607066509195	0.9965898574948973	
.8	0.9952769148445781	0.9859226144948101	0.9888039833097492	
.9	0.9970821652674887	0.9811513758496091	0.9824591218417882	
1	0.997736541202658	0.4999999999999999	0.5	
