Base Parameters: PredFreq = .001, AccAlarm = 0, FAlarm = 0, PredDet = 1, AlarmDet = 1, ConDet = 1, PopThresh = 1000, VigProp = .334, IndProp = .333, MutRate = .001, FThresh = 100, PredForage = .01, PredFlee = 0, LearnAlg = n, 

Test Parameters:
AccAlarm = [0, .1, .2, .3, .4, .5, .6, .7, .8, .9, 1]
AccAlarm
0	0.9960127400040736	0.9949310733761839	0.9961385825168292	
.1	0.9980075088811333	0.9984555493148375	0.9976843041864937	
.2	0.9968216681738732	0.9965196061846209	0.9965925921444394	
.3	0.9974303331789507	0.9977359523749754	0.997928388108358	
.4	0.9973598673717292	0.9978374208987968	0.9983405773415002	
.5	0.9981269094838544	0.9988055026151696	0.9989563588040707	
.6	0.9981663079566903	0.9989237700031106	0.9989484432160093	
.7	0.9989031012917214	0.9994445855523335	0.9994541143467075	
.8	0.9988074729822206	0.9994666664029319	0.9992544040260775	
.9	0.9989127142659648	0.9995612334777347	0.9995744618680728	
1	0.9989183021085897	0.9997965673632374	0.9996729883588699	
