% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, vigilance = true, vigprop = .333, indvprop = .333, mutrate = .001, fthresh = 25, localbirth = false, learnalg = n, lrate = .01, 

% Test Parameters:
%vigilance = [true, false]
%learnalg = [n, r]
%lrate = [.01, .05, .1]
% 	Parameters			Results
Timestep	vigilance	learnalg	lrate	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	vigcount	indcount	soccount	
740000	true	n	.05	0.009550997123751246	0.46541419161865843	0.4861538951102944	0.9904490028746452	0.9919928317349166	0.9687016883562802	170.0	696.0	134.0	
750000	true	n	.05	0.008132225973568656	0.4700513720072494	0.47167939534254005	0.9918677740245826	0.9927729636060356	0.9773247532944209	154.0	710.0	136.0	
760000	true	n	.05	0.0070659681900319534	0.45767247823925666	0.47345489053643103	0.9929340318084242	0.9926175068755283	0.9718252964789547	177.0	682.0	141.0	
770000	true	n	.05	0.007157678717648899	0.4574750915891173	0.4645697591852197	0.9928423212807703	0.9935360074649519	0.9695244538123335	172.0	687.0	141.0	
780000	true	n	.05	0.007975702088968518	0.4661523156626881	0.47967046404006947	0.9920242979094039	0.9900337685603328	0.9609381167334838	173.0	712.0	115.0	
790000	true	n	.05	0.009377383294850486	0.47598026993989884	0.48976959380534335	0.9906226167035546	0.9923366121195599	0.9688739902324195	189.0	693.0	118.0	
800000	true	n	.05	0.012491553144328338	0.4747040660676044	0.49025007545910565	0.9875084468537514	0.9914038099452636	0.9730610268815034	165.0	709.0	126.0	
810000	true	n	.05	0.007826701655945905	0.47056602441385587	0.48679646277816147	0.9921732983418745	0.9933137689020205	0.9589000777992363	153.0	712.0	135.0	
820000	true	n	.05	0.006347402224586263	0.4745300875797296	0.4753234124408517	0.9936525977732513	0.9920185052140318	0.975234474155429	153.0	729.0	118.0	
830000	true	n	.05	0.008566702042039851	0.4683633117226422	0.4769955511463966	0.9914332979559711	0.9926771658218949	0.9684083030647256	178.0	690.0	132.0	
840000	true	n	.05	0.00588391368456386	0.4611046344244366	0.4801220640352849	0.9941160863135474	0.9912433646243995	0.9722440090109352	182.0	684.0	134.0	
850000	true	n	.05	0.0061492692142627895	0.46765428081691846	0.4869477632615151	0.9938507307832897	0.991898011311837	0.976734748734605	147.0	714.0	139.0	
860000	true	n	.05	0.010490150724810934	0.46296985638637794	0.4830232596691745	0.9895098492726485	0.9909150493857419	0.9615172448176733	139.0	736.0	125.0	
870000	true	n	.05	0.009792044921790189	0.4603918102685788	0.4855037413375966	0.990207955075339	0.9898749949005632	0.965968340862122	120.0	727.0	153.0	
880000	true	n	.05	0.007586910739417748	0.4611016531904641	0.48327891297410347	0.9924130892577867	0.9922883527112285	0.9678710601824548	123.0	707.0	170.0	
890000	true	n	.05	0.006312325676597206	0.4633300399823606	0.4858728682046178	0.9936876743206458	0.9929626832716398	0.9702471018870559	126.0	712.0	162.0	
900000	true	n	.05	0.009542205989660213	0.4654524275463896	0.492817182349394	0.9904577940073949	0.990703705105254	0.9540623819446552	119.0	706.0	175.0	
910000	true	n	.05	0.007293290703109254	0.45875506588201537	0.486229501820418	0.992706709294481	0.991821184666016	0.962033817257961	143.0	698.0	159.0	
920000	true	n	.05	0.010799336257979558	0.45704804175145985	0.47638700323876987	0.9892006637400309	0.9948542870323558	0.9797762856235308	179.0	704.0	117.0	
930000	true	n	.05	0.005140666445609369	0.458213336366695	0.4848527538539153	0.9948593335528557	0.9938789589528264	0.9798809965231152	215.0	672.0	113.0	
940000	true	n	.05	0.008367175230124844	0.4603261782703115	0.488586747510433	0.9916328247682396	0.9913355271975788	0.9730151911042598	188.0	674.0	138.0	
950000	true	n	.05	0.009270179146037946	0.4708728894454089	0.4883822757040136	0.9907298208522989	0.9921600700454363	0.9705765038997528	184.0	688.0	128.0	
960000	true	n	.05	0.0041726221168601136	0.4696209390895505	0.49618273345174424	0.9958273778810077	0.9925479694929891	0.9706149032436098	150.0	724.0	126.0	
970000	true	n	.05	0.006465054739289426	0.46416972317354355	0.4747108470026385	0.9935349452589264	0.9919096978118794	0.9687918757203464	168.0	729.0	103.0	
980000	true	n	.05	0.01073553956067827	0.4614660597487963	0.4883657242720714	0.9892644604375284	0.9932244135710375	0.9638376425950916	169.0	744.0	87.0	
990000	true	n	.05	0.006217795147004572	0.46585932318487816	0.4789990995626065	0.9937822048515396	0.9938466686070617	0.9717734728519206	191.0	738.0	71.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, true, .333, .333, .001, 25, false, n, .1]
0	true	n	.1	0.5	0.5	0.5	0.5	0.5	0.5	333.0	333.0	334.0	
10000	true	n	.1	0.008116387542843335	0.45860929505791304	0.47827817815227924	0.9918836124571955	0.9919363099908224	0.919582804161479	333.0	312.0	355.0	
20000	true	n	.1	0.00560540878084065	0.44827534230522703	0.4763475156272056	0.9943945912191915	0.9947195652938607	0.9538899550653727	412.0	290.0	298.0	
30000	true	n	.1	0.006433639380443745	0.4526498068328463	0.48119133231550565	0.9935663606195422	0.9945993964692993	0.9574752698251228	387.0	324.0	289.0	
40000	true	n	.1	0.005230656493259048	0.45754679996543907	0.4761058638672837	0.9947693435067994	0.9919299159087565	0.9352681020161697	423.0	318.0	259.0	
50000	true	n	.1	0.008391872686653352	0.45504769389636357	0.47664267652685033	0.9916081273133787	0.9950585620441205	0.9565566353356819	414.0	347.0	239.0	
60000	true	n	.1	0.007845387948046269	0.44846639829115004	0.4769981571606338	0.9921546120518558	0.9922102880173811	0.9583319651464832	397.0	369.0	234.0	
70000	true	n	.1	0.00600112678657758	0.4528175831082157	0.4786124801955721	0.9939988732133729	0.9942686114621099	0.973250401368314	378.0	368.0	254.0	
80000	true	n	.1	0.006681304706276652	0.44501702352117406	0.47673627325365775	0.9933186952937327	0.9940536856564035	0.9442903754368451	399.0	355.0	246.0	
90000	true	n	.1	0.009470408005344147	0.4504441344681843	0.46709120599243603	0.9905295919946702	0.9957122092577999	0.9707525228083818	433.0	357.0	210.0	
100000	true	n	.1	0.00495808387237142	0.4563646752696146	0.46385117787616575	0.9950419161275716	0.9927477067497034	0.9762662480069044	437.0	406.0	157.0	
110000	true	n	.1	0.004798274105880161	0.4509044132488355	0.45959888857631664	0.9952017258939778	0.9918648836277908	0.9802562655344724	436.0	446.0	118.0	
120000	true	n	.1	0.0072858233982957136	0.44948016535982666	0.47814680412659316	0.99271417660169	0.9908527145534427	0.9765337584429519	438.0	431.0	131.0	
130000	true	n	.1	0.006554385496318565	0.4523263459756798	0.46814048120511953	0.9934456145035974	0.9936877538185327	0.9709684134620514	468.0	402.0	130.0	
140000	true	n	.1	0.005401245682055957	0.45531187763194386	0.47671852003389475	0.9945987543179298	0.9941312302029595	0.9698239910352768	443.0	424.0	133.0	
150000	true	n	.1	0.0061084798414871525	0.4604310469717355	0.47416884155982086	0.9938915201586404	0.9949877354555657	0.9696622530253787	467.0	380.0	153.0	
160000	true	n	.1	0.007657225423960306	0.4462333100000594	0.4664025082122038	0.992342774576307	0.994760318424303	0.9836577894413724	449.0	410.0	141.0	
170000	true	n	.1	0.004244089198460603	0.4477196569543319	0.47626898714750465	0.995755910801834	0.9936900121590936	0.9773484483504595	462.0	420.0	118.0	
180000	true	n	.1	0.005538362949903851	0.45282502713354217	0.468536397468006	0.9944616370502511	0.9946334569767814	0.976170202753437	493.0	394.0	113.0	
190000	true	n	.1	0.00591575951466681	0.4663392288122507	0.4727750112792996	0.9940842404854748	0.9915870488968264	0.9821478992881453	443.0	430.0	127.0	
200000	true	n	.1	0.010646245578312957	0.46600324864080556	0.47118163870489643	0.9893537544216876	0.9916462965863236	0.9727841862904207	382.0	478.0	140.0	
210000	true	n	.1	0.007583735960537893	0.4474885543556295	0.47075621021784847	0.9924162640393474	0.9930698943211315	0.9749487257731206	395.0	478.0	127.0	
220000	true	n	.1	0.0038459733068125688	0.4307706184512962	0.4742495873778454	0.9961540266930462	0.9949771949704983	0.9656829401641905	413.0	457.0	130.0	
230000	true	n	.1	0.007553322286010887	0.46456762848544225	0.4686388440469932	0.9924466777139226	0.9898793170815122	0.97413095865612	417.0	466.0	117.0	
240000	true	n	.1	0.00846720235051942	0.4584883476670003	0.4839090249799905	0.9915327976494601	0.9908160170413235	0.9770531875532282	453.0	430.0	117.0	
250000	true	n	.1	0.005805069260244298	0.45683519647711784	0.4748513874918333	0.994194930739635	0.994221173441694	0.9771538516228763	449.0	467.0	84.0	
260000	true	n	.1	0.00489568816683135	0.45862211012581106	0.4804221348089254	0.9951043118329336	0.9938327342266914	0.9819460395558735	470.0	459.0	71.0	
270000	true	n	.1	0.006982051292177623	0.4530086533363353	0.4535534393896963	0.9930179487075985	0.9927284347045949	0.9843553013161025	457.0	479.0	64.0	
280000	true	n	.1	0.004699392235094359	0.46585444111511487	0.463244034890558	0.9953006077646724	0.994707820801773	0.9769288016340362	440.0	522.0	38.0	
290000	true	n	.1	0.00763266640053351	0.45228904070559783	0.47376697046943195	0.9923673335992539	0.9943395007522962	0.9855943798014987	402.0	542.0	56.0	
300000	true	n	.1	0.005708214208176508	0.4480930664814228	0.4655015907111683	0.9942917857917329	0.9951483107809881	0.9750321915299291	404.0	536.0	60.0	
310000	true	n	.1	0.007359176669224227	0.45682479325854314	0.45469784677692315	0.9926408233306218	0.9959821666305178	0.9856728348524781	435.0	514.0	51.0	
320000	true	n	.1	0.004665444567622706	0.44838856352355677	0.4757822969161768	0.995334555432197	0.9920897905550878	0.97542751273895	407.0	532.0	61.0	
330000	true	n	.1	0.0043344949267629185	0.4648392932428153	0.4428793408527626	0.9956655050730933	0.9944581002243873	0.9818979193834124	391.0	555.0	54.0	
340000	true	n	.1	0.0036430075550237706	0.4533124372392681	0.46573149632609884	0.9963569924447965	0.995682233076751	0.9834642330519409	351.0	594.0	55.0	
350000	true	n	.1	0.006622651685063277	0.4566860722523946	0.4724864402082814	0.9933773483146572	0.9913334606951142	0.9630538700013148	361.0	581.0	58.0	
360000	true	n	.1	0.004088910599602214	0.4666169269626127	0.47372622787495255	0.995911089400184	0.9929659955081783	0.9783149719844714	319.0	627.0	54.0	
370000	true	n	.1	0.005261012954628347	0.45730314885185225	0.4684676970234488	0.9947389870451492	0.995679098791401	0.9874209773759308	330.0	624.0	46.0	
380000	true	n	.1	0.006463641739845506	0.4537030236261806	0.46273996097156367	0.9935363582599008	0.9956320634584567	0.9882715348121882	320.0	637.0	43.0	
390000	true	n	.1	0.00344371057003365	0.46291114711516934	0.4830105312718414	0.9965562894298136	0.9938005555666081	0.9802207931427585	243.0	694.0	63.0	
400000	true	n	.1	0.0027434868894632225	0.4512274920678598	0.4745126249193798	0.997256513110276	0.9953197539483264	0.9837299232396306	223.0	726.0	51.0	
410000	true	n	.1	0.004768815421340113	0.45881948935983546	0.48980236971427976	0.9952311845783248	0.9928685258784056	0.9839283965060698	189.0	758.0	53.0	
420000	true	n	.1	0.003908933821676684	0.45471390005155643	0.49664288942838697	0.9960910661780067	0.9951368770250968	0.979691975876284	202.0	759.0	39.0	
430000	true	n	.1	0.004181507966350894	0.4548591496186404	0.4834035075372287	0.9958184920333597	0.9941970157565914	0.9579854925802136	204.0	758.0	38.0	
440000	true	n	.1	0.004006211280758073	0.44252927858936236	0.45676709714770325	0.9959937887189221	0.9947092767990441	0.977921832138856	202.0	767.0	31.0	
450000	true	n	.1	0.006478031212134812	0.4462172469695905	0.4837781937072062	0.9935219687875374	0.9941494748565846	0.9795874267085402	214.0	743.0	43.0	
460000	true	n	.1	0.008139872189945285	0.44083785937987024	0.4637290099845428	0.9918601278097431	0.9932045529010554	0.9888391629643417	237.0	730.0	33.0	
470000	true	n	.1	0.006283780529300339	0.46089606657900284	0.4694317219544976	0.9937162194704253	0.994212837524811	0.987477794861828	232.0	742.0	26.0	
480000	true	n	.1	0.00605484982896439	0.4555146176838041	0.5038477554633405	0.9939451501707357	0.9926927586235583	0.982412948791911	205.0	782.0	13.0	
490000	true	n	.1	0.004751872455844161	0.4588724383358263	0.49698681104472353	0.9952481275439538	0.9928297974745596	0.9726553165755177	196.0	794.0	10.0	
500000	true	n	.1	0.005422512239950444	0.46001384564432996	0.49092296526882745	0.9945774877597414	0.9913769278289928	0.9824604398928705	172.0	810.0	18.0	
510000	true	n	.1	0.004969968042415686	0.45729935807946714	0.4877030553778992	0.9950300319571899	0.9950095483959578	0.9663246596468303	171.0	804.0	25.0	
520000	true	n	.1	0.003170631813989451	0.45621927497345993	0.47735460937613644	0.9968293681855137	0.9946898287660026	0.9769339845545728	151.0	818.0	31.0	
530000	true	n	.1	0.0028008086346752487	0.45689768418935345	0.4694900464296268	0.9971991913647468	0.9967994655388633	0.9807381537030618	141.0	819.0	40.0	
540000	true	n	.1	0.00412166511304916	0.46212226027212205	0.4990067586526943	0.9958783348864918	0.9946581989182854	0.9886684555904045	173.0	794.0	33.0	
550000	true	n	.1	0.0036388438609125475	0.45114105716203473	0.5020717363156487	0.9963611561384802	0.9950487480342076	0.9862229388848285	151.0	808.0	41.0	
560000	true	n	.1	0.0033519803701693987	0.45371663780935106	0.46118649226472946	0.9966480196291856	0.994040671381142	0.9807551468388869	148.0	809.0	43.0	
570000	true	n	.1	0.0038535625207958882	0.44984178880394116	0.4706999385208838	0.9961464374784521	0.993653205250321	0.988129766258777	138.0	819.0	43.0	
580000	true	n	.1	0.002945969555335269	0.45990634391680774	0.4685770734267583	0.997054030443871	0.996464386788883	0.9895966548247134	124.0	826.0	50.0	
590000	true	n	.1	0.003593526606205918	0.4512677328734283	0.49531707004780273	0.9964064733926822	0.9931096850516419	0.9701910381414799	92.0	847.0	61.0	
600000	true	n	.1	0.004516203005681378	0.4620585980881937	0.4821042349712224	0.9954837969934629	0.9932335753587265	0.9713959816451778	118.0	817.0	65.0	
610000	true	n	.1	0.006720594616674068	0.4549668347727992	0.4634249491771155	0.9932794053825315	0.9963203109713948	0.9844845177102182	135.0	809.0	56.0	
620000	true	n	.1	0.0070138759432424105	0.45777597938088455	0.45537094981177445	0.992986124056032	0.9938650049610287	0.988069812266525	143.0	807.0	50.0	
630000	true	n	.1	0.003933937238403917	0.4615279035295498	0.5032554319821674	0.9960660627609089	0.9955307908696059	0.9883635763997775	158.0	792.0	50.0	
640000	true	n	.1	0.004643793415242727	0.45672737596312163	0.4744617045057103	0.9953562065839314	0.992416831723075	0.98443868482872	134.0	828.0	38.0	
650000	true	n	.1	0.01343983132398107	0.45725242176351205	0.4978870800187584	0.9865601686754092	0.9934562566231192	0.9866123748919927	169.0	794.0	37.0	
660000	true	n	.1	0.0029864622072007323	0.4530512379023572	0.4711679729617235	0.9970135377920142	0.9955492741787025	0.9881120609460428	124.0	851.0	25.0	
670000	true	n	.1	0.004537296827828228	0.45446537145513705	0.49438366839803805	0.9954627031715688	0.9939930477716447	0.9902248618696388	170.0	806.0	24.0	
680000	true	n	.1	0.005460261920048845	0.4584088129428079	0.4906921651979255	0.9945397380791295	0.9923090796285985	0.9788644760657711	132.0	837.0	31.0	
690000	true	n	.1	0.0032688145058466407	0.4420804209845391	0.48064310604254	0.9967311854931467	0.9921770474352987	0.9875889438551497	113.0	858.0	29.0	
700000	true	n	.1	0.003861844211958199	0.4549282956407408	0.49393290106153076	0.9961381557869188	0.9960915616909536	0.9929179452646101	109.0	858.0	33.0	
710000	true	n	.1	0.004075085827220509	0.4497044472511866	0.4551528058684129	0.99592491417179	0.9948220222243209	0.9863629582118798	113.0	840.0	47.0	
720000	true	n	.1	0.0039698845205244845	0.4387734630446479	0.45402363008512525	0.9960301154784289	0.9914847524154451	0.9758505309303165	113.0	840.0	47.0	
730000	true	n	.1	0.004501705312498734	0.43307998821607946	0.4800696206423152	0.9954982946865126	0.9953477133527051	0.9893230987807307	114.0	840.0	46.0	
740000	true	n	.1	0.006288433460692048	0.43456203017906725	0.46367241446978297	0.993711566538439	0.9946102383750905	0.9787346366579578	138.0	819.0	43.0	
750000	true	n	.1	0.010275648682329629	0.4447317219449883	0.48188618613639717	0.9897243513169542	0.9880921346473608	0.9529244996608335	170.0	775.0	55.0	
760000	true	n	.1	0.004401548732718011	0.4477825482355488	0.49269603059933453	0.9955984512665392	0.9933204937201666	0.9584510034754505	141.0	807.0	52.0	
770000	true	n	.1	0.006493631378889865	0.4610974775444328	0.47051752470681174	0.9935063686203462	0.9938838931310061	0.9792477368332428	121.0	826.0	52.0	
780000	true	n	.1	0.01016943515521616	0.4494002347559056	0.47018297712902096	0.9898305648442283	0.9894182133792736	0.9675628604203342	141.0	820.0	39.0	
790000	true	n	.1	0.0023757056180382123	0.45081567754676066	0.5145626372741009	0.9976242943813954	0.9936027449878994	0.9827310349395711	135.0	833.0	32.0	
800000	true	n	.1	0.008871916843620816	0.45099435634495205	0.4586359886414682	0.9911280831557655	0.9958259887448504	0.991359140275983	151.0	825.0	24.0	
810000	true	n	.1	0.004949209236796163	0.46017493208180515	0.462088868589929	0.9950507907626294	0.9950876702752709	0.9881061177728397	174.0	800.0	26.0	
820000	true	n	.1	0.004155494696412991	0.4504299176434302	0.4577251726187397	0.9958445053030119	0.9941692081838821	0.9858326634440411	171.0	816.0	13.0	
830000	true	n	.1	0.003021680119843915	0.4601993472760767	0.44330431888650446	0.9969783198795652	0.9955395211747422	0.9803734077098566	178.0	805.0	17.0	
840000	true	n	.1	0.005122081109835517	0.4326898875204043	0.4274344476741446	0.9948779188896061	0.9951742037546994	0.9826650302998455	181.0	804.0	15.0	
850000	true	n	.1	0.007391771987053121	0.4428129437072969	0.4800618588114967	0.9926082280125427	0.9946826381944405	0.9668632392560069	192.0	786.0	22.0	
860000	true	n	.1	0.0068461709638122335	0.4629102494268591	0.47330133302724875	0.9931538290358337	0.993161684237079	0.9821658047104324	192.0	787.0	21.0	
870000	true	n	.1	0.008250710883006687	0.4554751819326371	0.48801733111499185	0.9917492891166676	0.9959049382573903	0.9918871663246291	191.0	794.0	15.0	
880000	true	n	.1	0.010351849327255802	0.45587357206486506	0.47217354636527153	0.9896481506723672	0.9937920404341564	0.9867443323196916	179.0	806.0	15.0	
890000	true	n	.1	0.004062066813316614	0.47101141379607453	0.5120127329677483	0.9959379331863085	0.9964378966360334	0.9877295814647319	189.0	796.0	15.0	
900000	true	n	.1	0.005135153871017613	0.4546807306137886	0.5059438460894135	0.9948648461285973	0.9958882259553562	0.9777089266503652	173.0	800.0	27.0	
910000	true	n	.1	0.007949545500322999	0.4526997344139525	0.50002751565898	0.9920504544991277	0.9941017575127657	0.9924264844634733	135.0	829.0	36.0	
920000	true	n	.1	0.009640063554860717	0.45420036386151347	0.46697601948140094	0.9903599364447111	0.9948713062327075	0.9783007346995551	150.0	803.0	47.0	
930000	true	n	.1	0.0065043708924546985	0.45298382703106993	0.4505689819789916	0.9934956291072354	0.9917736052995884	0.986528121612999	154.0	775.0	71.0	
940000	true	n	.1	0.004459103193701387	0.4628794390732643	0.47941735664001944	0.9955408968059954	0.9949856392178674	0.9774328227142768	152.0	766.0	82.0	
950000	true	n	.1	0.006760180378517392	0.4460157860206856	0.4561819784037285	0.9932398196210706	0.9922156709807273	0.9821999368473078	154.0	734.0	112.0	
960000	true	n	.1	0.005777228946561967	0.4330275922358667	0.5006764660418408	0.9942227710530692	0.9918227772902379	0.9782358263815876	158.0	723.0	119.0	
970000	true	n	.1	0.017673402503325657	0.4424572038707611	0.47596111618086695	0.9823265974964257	0.9946073204321455	0.9792446593212836	178.0	695.0	127.0	
980000	true	n	.1	0.010400490326670021	0.46390652597197074	0.49657240878073444	0.9895995096729434	0.9938515704965911	0.9737451796364854	149.0	736.0	115.0	
990000	true	n	.1	0.0064689612692704745	0.45146824857862383	0.48407254032073105	0.9935310387303848	0.9910280747283301	0.9707461435000182	162.0	723.0	115.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, true, .333, .333, .001, 25, false, r, .01]
0	true	r	.01	0.5	0.5	0.5	0.5	0.5	0.5	333.0	333.0	334.0	
10000	true	r	.01	0.01123992303930931	0.49269882789884806	0.495584504423666	0.9887600769562818	0.9886804607500111	0.9045167368160729	337.0	361.0	302.0	
20000	true	r	.01	0.009366275954551724	0.4872583129673524	0.49153817278046646	0.9906337240377223	0.9945514390470406	0.9414714803353148	390.0	389.0	221.0	
30000	true	r	.01	0.007015262777823317	0.48881516284917154	0.49207943976527796	0.992984737211289	0.9873481045013086	0.9573193304285805	419.0	389.0	192.0	
40000	true	r	.01	0.010685662466846518	0.4867104208273797	0.49579746989019147	0.98931433751954	0.9895318146197295	0.9631220867548824	479.0	374.0	147.0	
50000	true	r	.01	0.009937008223950685	0.48903041108835954	0.49374901099356494	0.9900629917574871	0.9920820774516258	0.9637118575241388	453.0	415.0	132.0	
60000	true	r	.01	0.013647016597326657	0.48784560889828743	0.48960643721622776	0.9863529833774116	0.9890397846626084	0.9629692735922707	399.0	494.0	107.0	
70000	true	r	.01	0.0034815276813506425	0.4884874179840625	0.497722019876471	0.9965184722856388	0.9889546961494938	0.9546330445487082	352.0	543.0	105.0	
80000	true	r	.01	0.011309496283871711	0.48586417026674683	0.4935371271927348	0.9886905036821619	0.9869621939207903	0.9610873055263528	382.0	530.0	88.0	
90000	true	r	.01	0.0076788740239550875	0.48894056722392476	0.49297441148871146	0.9923211259364255	0.9943926734446892	0.9681112270495046	365.0	552.0	83.0	
100000	true	r	.01	0.008317587395480532	0.49062249828165183	0.49120583528612244	0.9916824125667202	0.9931083010131828	0.9720081462785072	422.0	516.0	62.0	
110000	true	r	.01	0.012066619633418232	0.4870591496055835	0.49600453948120254	0.9879333803168222	0.9862860314905874	0.9679003281518617	351.0	582.0	67.0	
120000	true	r	.01	0.008800587274721813	0.4897202716034734	0.4892335893216312	0.9911994126674057	0.9889025598057491	0.9764420923642411	327.0	626.0	47.0	
130000	true	r	.01	0.011062232906051937	0.49134011739588185	0.4929382696103407	0.9889377670329761	0.9862355973098097	0.972207589653101	334.0	613.0	53.0	
140000	true	r	.01	0.012912428134231624	0.4892680195211461	0.4904856307827242	0.9870875718006608	0.9917785331691661	0.9763962472421281	335.0	625.0	40.0	
150000	true	r	.01	0.009752219640093469	0.48745409999640893	0.48432966489651286	0.9902477802868866	0.9870359530095256	0.9718757486819084	316.0	658.0	26.0	
160000	true	r	.01	0.010647680444582827	0.48873334799673057	0.4925426330105025	0.9893523194702531	0.9867748864431176	0.9745060627111592	283.0	693.0	24.0	
170000	true	r	.01	0.008086657641355273	0.4905403904760841	0.4861678428943911	0.9919133422674477	0.9844853180162054	0.9448792287742533	278.0	693.0	29.0	
180000	true	r	.01	0.014167230194994032	0.48658900670470906	0.4935493976512226	0.985832769714576	0.9918923508966361	0.9655262022318534	292.0	669.0	39.0	
190000	true	r	.01	0.012823275782753395	0.49040254410791356	0.496230716749052	0.9871767241084658	0.9886420552769551	0.9698144067755688	250.0	722.0	28.0	
200000	true	r	.01	0.009500659137060446	0.48542410435494476	0.4940561114580455	0.9904993407520947	0.9884471618575186	0.9580381132628337	250.0	721.0	29.0	
210000	true	r	.01	0.007266938829096111	0.4890106225195803	0.4949014481866743	0.992733061060478	0.9918693270959208	0.9741272619609753	259.0	706.0	35.0	
220000	true	r	.01	0.01273879935611453	0.4900693336026718	0.49358046995370575	0.9872612005288594	0.9849187325635037	0.9557742298441804	256.0	711.0	33.0	
230000	true	r	.01	0.010014329491730953	0.4897546647025886	0.49707250935276354	0.9899856703840675	0.9859251650092957	0.9576057603589916	244.0	736.0	20.0	
240000	true	r	.01	0.01286391697856884	0.489435019710513	0.48937149730346036	0.9871360829057781	0.984945346287718	0.9815175269524126	269.0	719.0	12.0	
250000	true	r	.01	0.012936774136700253	0.4907143579732607	0.4992155003432668	0.987063225749763	0.9858210191258736	0.9618219560224023	281.0	712.0	7.0	
260000	true	r	.01	0.011004703624228568	0.4868986805175438	0.4951408672408976	0.9889952962641175	0.9853406844527469	0.9557594150954435	296.0	697.0	7.0	
270000	true	r	.01	0.008374371394464418	0.4887682734007927	0.4955429133920699	0.9916256284980319	0.9925806813406299	0.9906395302080283	319.0	673.0	8.0	
280000	true	r	.01	0.00940877899630489	0.4874533923844157	0.49761841265301204	0.9905912208906006	0.9883300449239362	0.9834381392950523	315.0	671.0	14.0	
290000	true	r	.01	0.016782139837549434	0.4869895201739297	0.4938578627349767	0.9832178600330056	0.9874808042027501	0.9166930207744216	284.0	692.0	24.0	
300000	true	r	.01	0.007931251352886928	0.4893460503473749	0.4984355454190911	0.9920687485100462	0.9904717213217205	0.9536641412053787	277.0	693.0	30.0	
310000	true	r	.01	0.010320603277268465	0.4813056936705001	0.4966040342498219	0.9896793965832756	0.9864291208567505	0.9223318938859767	280.0	697.0	23.0	
320000	true	r	.01	0.00940710585916915	0.48290783505724155	0.49824146846414386	0.9905928940191098	0.9872499841907134	0.9795943782114568	332.0	660.0	8.0	
330000	true	r	.01	0.011526275063900743	0.48721144207025585	0.4354294916760435	0.9884737248205978	0.9890573966926611	0.9726479702626682	361.0	635.0	4.0	
340000	true	r	.01	0.007268385895192509	0.4877811764784431	0.47308601869771044	0.9927316139830626	0.9901842247940069	0.9603555208335505	354.0	632.0	14.0	
350000	true	r	.01	0.006809231241515464	0.4913352151789389	0.4942169172111251	0.9931907686175399	0.9891144746457379	0.963096105736189	316.0	671.0	13.0	
360000	true	r	.01	0.012417632761915992	0.49156926376549137	0.49975585769569975	0.9875823670992763	0.9879914688945187	0.9611355308434154	330.0	655.0	15.0	
370000	true	r	.01	0.015077705418601858	0.49195930970601637	0.5012676750177641	0.9849222944247964	0.9826542529468835	0.9707376572554365	301.0	692.0	7.0	
380000	true	r	.01	0.014501145885527705	0.4881959818675638	0.49763894565894634	0.985498853967026	0.9919653673720473	0.9105325429464936	330.0	664.0	6.0	
390000	true	r	.01	0.004686466010144757	0.4875693753861796	0.5158873299035701	0.9953135338173605	0.9893409373705523	0.9802043357998365	289.0	704.0	7.0	
400000	true	r	.01	0.010865114480048501	0.4897282292393947	0.4994610555555757	0.9891348853398471	0.9853043107104251	0.9730494659723148	283.0	708.0	9.0	
410000	true	r	.01	0.011227589550212738	0.4902919502440705	0.4953789583734687	0.9887724102356927	0.9840101250212057	0.9549863558758039	242.0	731.0	27.0	
420000	true	r	.01	0.012178405276979587	0.48980661420569205	0.4871229105849854	0.9878215944637567	0.9893126711915664	0.9426035763389349	201.0	780.0	19.0	
430000	true	r	.01	0.01308228944550219	0.4885596009835565	0.5002942796306593	0.9869177103062873	0.9839351491075403	0.9575605135154287	211.0	765.0	24.0	
440000	true	r	.01	0.008019331330621965	0.4908471854110994	0.490322784283211	0.9919806684020518	0.9902472745494162	0.9684968210284254	197.0	786.0	17.0	
450000	true	r	.01	0.0137041067531567	0.4881824069900475	0.49646968278700637	0.9862958929885842	0.9805244035614636	0.9492953774443436	205.0	777.0	18.0	
460000	true	r	.01	0.006476375133234466	0.4880995173422011	0.4951139628833138	0.9935236245258338	0.9894882125709379	0.9747409153672358	156.0	825.0	19.0	
470000	true	r	.01	0.02032275946734431	0.48859071657836994	0.4994026426376815	0.9796772401221956	0.9818299541777691	0.9496456527099821	130.0	853.0	17.0	
480000	true	r	.01	0.008161576654886062	0.48650710144733245	0.4924137987758805	0.9918384229306327	0.9935743683591681	0.9644545857464047	129.0	858.0	13.0	
490000	true	r	.01	0.007906393002380625	0.48858935100594286	0.5023037172286142	0.992093606627558	0.9927796292449037	0.9937935365993419	145.0	846.0	9.0	
500000	true	r	.01	0.005465244079341587	0.4891954606206878	0.5051892510779878	0.9945347555592923	0.992439434061628	0.9957412624543119	149.0	845.0	6.0	
