% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, vigilance = true, vigprop = .333, indvprop = .333, mutrate = .001, fthresh = 25, localbirth = false, learnalg = n, lrate = .01, 

% Test Parameters:
%vigilance = [true, false]
%learnalg = [n, r, b]
% 	Parameters		Results
Timestep	vigilance	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, true, .333, .333, .001, 25, false, n, .01]
760000	true	r	0.00755221043241844	0.4863565380177263	Infinity	0.9924477840264746	0.9885333087678183	Infinity	10.0	990.0	0.0	
770000	true	r	0.0037234366409809086	0.4907897450839854	Infinity	0.9962765564325478	0.9849384870366228	Infinity	8.0	992.0	0.0	
780000	true	r	0.016369520304521268	0.4861005808143011	Infinity	0.9836304750777664	0.9836906146814158	Infinity	12.0	988.0	0.0	
790000	true	r	0.01673994243981324	0.48599029775265384	Infinity	0.9832600520188566	0.9931926571898135	Infinity	10.0	990.0	0.0	
800000	true	r	0.07751005970089236	0.49092305325422614	Infinity	0.9224899341419819	0.984464452910948	Infinity	9.0	991.0	0.0	
810000	true	r	6.312893650687995E-4	0.4879036413260384	0.48563617360706574	0.9993687055971768	0.9906128157860526	0.9704917002376956	11.0	987.0	2.0	
820000	true	r	0.006899999701551912	0.4874718321640271	Infinity	0.9930999960355918	0.9905491631247544	Infinity	13.0	987.0	0.0	
830000	true	r	0.044894321819841244	0.4864477137313591	Infinity	0.9551056747164957	0.9882573132283438	Infinity	16.0	984.0	0.0	
840000	true	r	1.8865652788546797E-7	0.4873040159637015	Infinity	0.9999998021068185	0.9886697552543401	Infinity	6.0	994.0	0.0	
850000	true	r	0.0014222786780274165	0.4904591581642662	0.5000000000000857	0.9985777151641297	0.9874566100196102	0.9416666305814585	9.0	989.0	2.0	
860000	true	r	0.04319476216706938	0.4902991372548063	0.5011948656624589	0.9568052332144655	0.9874218384184513	0.9680532723716975	12.0	980.0	8.0	
870000	true	r	1.5014017475453004E-4	0.4870487924675745	0.492631088001243	0.9998498528974482	0.9875685237517549	0.9532161664679885	8.0	986.0	6.0	
880000	true	r	0.007161035894476512	0.4876057646368839	0.5008250000000284	0.9928389585632447	0.9891460635620174	0.9865150211178165	10.0	984.0	6.0	
890000	true	r	2.6966939756317234E-5	0.48528193617077237	0.5024626250000426	0.9999730251425164	0.992525545050618	0.9731724721111837	7.0	989.0	4.0	
900000	true	r	0.0069864859096026855	0.48723027477096836	0.5386093484798608	0.9930135061726073	0.9852364226460105	0.987960370600687	7.0	992.0	1.0	
910000	true	r	0.008918903931271847	0.4872420360619345	0.4934515006019128	0.991081091030111	0.9832462467140299	0.9933272660138845	11.0	984.0	5.0	
920000	true	r	0.019385697137718854	0.48831137229852467	0.4409519320469229	0.9806142959341018	0.9824843275577388	0.9971694477501696	8.0	990.0	2.0	
930000	true	r	1.8167246359062798E-4	0.48926652793530834	0.5000000000001705	0.9998183136799518	0.9930548467848597	0.9999995320789613	4.0	995.0	1.0	
940000	true	r	0.009274050338089429	0.4921875792303432	0.5000000000000284	0.9907259219489812	0.986797954918477	0.9900229877035631	2.0	992.0	6.0	
950000	true	r	0.002365852002159993	0.48824871167964023	0.5000000000000341	0.9976341400798413	0.9882389056462759	0.9680233009441166	7.0	988.0	5.0	
960000	true	r	0.0016611094213972266	0.48219084594840694	0.4179018020067809	0.9983388794933511	0.9934269258597183	0.9946814431821039	5.0	992.0	3.0	
970000	true	r	8.398912438053436E-6	0.48690584611748206	0.5016666666667237	0.999991545661283	0.9877671369096934	0.9719593503949931	1.0	996.0	3.0	
980000	true	r	Infinity	0.48611027781904265	0.4984650083167237	-Infinity	0.9866800150849848	0.9367043986629175	0.0	997.0	3.0	
990000	true	r	Infinity	0.4899671990641922	0.5057036260239292	-Infinity	0.9874814001118032	0.9677428882823171	0.0	996.0	4.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, true, .333, .333, .001, 25, false, b, .01]
0	true	b	0.5	0.5	0.5	0.5	0.5	0.5	333.0	333.0	334.0	
10000	true	b	0.0	0.37333333333333335	0.43454790823211875	1.0	1.0	1.0	109.0	150.0	741.0	
20000	true	b	0.0	0.37850467289719625	0.40973871733966744	1.0	1.0	1.0	51.0	107.0	842.0	
30000	true	b	0.0	0.38188976377952755	0.422289156626506	1.0	1.0	1.0	43.0	127.0	830.0	
40000	true	b	0.0	0.3685897435897436	0.4318181818181818	1.0	0.9967948717948718	1.0	30.0	156.0	814.0	
50000	true	b	0.0	0.40816326530612246	0.43443627450980393	1.0	1.0	0.9993872549019608	37.0	147.0	816.0	
60000	true	b	0.0	0.4375	0.43057247259439707	1.0	1.0	0.9987819732034104	51.0	128.0	821.0	
70000	true	b	0.0	0.42578125	0.44343065693430656	1.0	1.0	1.0	50.0	128.0	822.0	
80000	true	b	0.0	0.42592592592592593	0.43606755126658625	1.0	1.0	1.0	36.0	135.0	829.0	
90000	true	b	0.0	0.43951612903225806	0.42021276595744683	1.0	1.0	0.9994089834515366	30.0	124.0	846.0	
100000	true	b	0.0	0.40878378378378377	0.4094881398252185	1.0	1.0	1.0	51.0	148.0	801.0	
110000	true	b	0.0	0.396	0.41502463054187194	1.0	1.0	1.0	63.0	125.0	812.0	
120000	true	b	0.0	0.4153225806451613	0.41237745098039214	1.0	1.0	1.0	60.0	124.0	816.0	
130000	true	b	0.0	0.3795620437956204	0.39937888198757765	1.0	1.0	1.0	58.0	137.0	805.0	
140000	true	b	0.0	0.39416058394160586	0.4034440344403444	1.0	1.0	1.0	50.0	137.0	813.0	
150000	true	b	0.0	0.41509433962264153	0.41969887076537016	1.0	1.0	0.9993726474278545	44.0	159.0	797.0	
160000	true	b	0.0	0.4370629370629371	0.43097014925373134	1.0	1.0	1.0	53.0	143.0	804.0	
170000	true	b	0.0	0.38288288288288286	0.41798298906439857	1.0	1.0	1.0	66.0	111.0	823.0	
180000	true	b	0.0	0.391304347826087	0.44159713945172824	1.0	1.0	1.0	46.0	115.0	839.0	
190000	true	b	0.0	0.36419753086419754	0.43376318874560377	1.0	1.0	1.0	66.0	81.0	853.0	
200000	true	b	0.0	0.4024390243902439	0.43529411764705883	1.0	1.0	1.0	68.0	82.0	850.0	
210000	true	b	0.0	0.39880952380952384	0.41598119858989424	1.0	1.0	1.0	65.0	84.0	851.0	
220000	true	b	0.0	0.3855421686746988	0.41823529411764704	1.0	1.0	1.0	67.0	83.0	850.0	
230000	true	b	0.0	0.40384615384615385	0.4134382566585956	1.0	1.0	0.9993946731234867	70.0	104.0	826.0	
240000	true	b	0.0	0.38095238095238093	0.3970414201183432	1.0	1.0	1.0	71.0	84.0	845.0	
250000	true	b	0.0	0.39634146341463417	0.4102409638554217	1.0	1.0	1.0	88.0	82.0	830.0	
260000	true	b	0.00510204081632653	0.3735632183908046	0.43006134969325155	0.9948979591836735	1.0	1.0	98.0	87.0	815.0	
270000	true	b	0.0	0.39285714285714285	0.43021844660194175	1.0	1.0	1.0	92.0	84.0	824.0	
280000	true	b	0.0	0.41089108910891087	0.43099121706398996	1.0	1.0	1.0	102.0	101.0	797.0	
290000	true	b	0.0	0.42924528301886794	0.4450063211125158	1.0	1.0	1.0	103.0	106.0	791.0	
300000	true	b	0.0	0.38492063492063494	0.42847938144329895	1.0	1.0	1.0	98.0	126.0	776.0	
310000	true	b	0.0	0.3741258741258741	0.4060446780551905	1.0	0.993006993006993	1.0	96.0	143.0	761.0	
320000	true	b	0.0	0.3954248366013072	0.4225260416666667	1.0	1.0	1.0	79.0	153.0	768.0	
330000	true	b	0.0	0.432258064516129	0.4169909208819715	1.0	0.9967741935483871	1.0	74.0	155.0	771.0	
340000	true	b	0.0	0.4126984126984127	0.42592592592592593	1.0	1.0	1.0	91.0	126.0	783.0	
350000	true	b	0.0	0.384297520661157	0.422544080604534	1.0	1.0	1.0	85.0	121.0	794.0	
360000	true	b	0.0	0.3770491803278688	0.4291139240506329	1.0	1.0	1.0	88.0	122.0	790.0	
370000	true	b	0.0	0.4327731092436975	0.40523690773067333	1.0	1.0	1.0	79.0	119.0	802.0	
380000	true	b	0.0	0.44715447154471544	0.4225967540574282	1.0	1.0	1.0	76.0	123.0	801.0	
390000	true	b	0.0	0.391304347826087	0.43291139240506327	1.0	1.0	0.9993670886075949	72.0	138.0	790.0	
400000	true	b	0.0	0.38306451612903225	0.42980295566502463	1.0	0.9959677419354839	1.0	64.0	124.0	812.0	
410000	true	b	0.0	0.37777777777777777	0.4231722428748451	1.0	1.0	0.9993804213135068	58.0	135.0	807.0	
420000	true	b	0.0	0.3945578231292517	0.4311193111931119	1.0	1.0	1.0	40.0	147.0	813.0	
430000	true	b	0.0	0.41455696202531644	0.43626237623762376	1.0	1.0	0.9993811881188119	34.0	158.0	808.0	
440000	true	b	0.0	0.40625	0.4372670807453416	1.0	1.0	1.0	51.0	144.0	805.0	
450000	true	b	0.0	0.4131944444444444	0.4412484700122399	1.0	1.0	1.0	39.0	144.0	817.0	
460000	true	b	0.0	0.4007352941176471	0.4336175395858709	1.0	1.0	0.9993909866017052	43.0	136.0	821.0	
470000	true	b	0.0	0.42777777777777776	0.4124839124839125	1.0	1.0	1.0	43.0	180.0	777.0	
480000	true	b	0.0	0.4175824175824176	0.4375	1.0	1.0	1.0	66.0	182.0	752.0	
490000	true	b	0.0	0.39855072463768115	0.4170013386880857	1.0	1.0	1.0	46.0	207.0	747.0	
500000	true	b	0.0	0.42513368983957217	0.4187582562747688	1.0	1.0	1.0	56.0	187.0	757.0	
510000	true	b	0.0	0.42045454545454547	0.4241011984021305	1.0	1.0	1.0	73.0	176.0	751.0	
520000	true	b	0.0	0.4217687074829932	0.43342036553524804	1.0	1.0	1.0	87.0	147.0	766.0	
530000	true	b	0.0	0.423728813559322	0.4231722428748451	1.0	1.0	1.0	75.0	118.0	807.0	
540000	true	b	0.0	0.42201834862385323	0.43349455864570735	1.0	1.0	1.0	64.0	109.0	827.0	
550000	true	b	0.0	0.42857142857142855	0.42698019801980197	1.0	1.0	1.0	59.0	133.0	808.0	
560000	true	b	0.0	0.41228070175438597	0.4398541919805589	1.0	1.0	1.0	63.0	114.0	823.0	
570000	true	b	0.0	0.4099099099099099	0.4155688622754491	1.0	1.0	0.9994011976047904	54.0	111.0	835.0	
580000	true	b	0.0	0.375	0.41002415458937197	1.0	1.0	1.0	60.0	112.0	828.0	
590000	true	b	0.0	0.40350877192982454	0.41767554479418884	1.0	1.0	1.0	60.0	114.0	826.0	
600000	true	b	0.0	0.37272727272727274	0.42448233861144946	1.0	1.0	1.0	69.0	110.0	821.0	
610000	true	b	0.0	0.35714285714285715	0.4036643026004728	1.0	1.0	1.0	63.0	91.0	846.0	
620000	true	b	0.0	0.3894736842105263	0.39615846338535415	1.0	1.0	0.9987995198079231	72.0	95.0	833.0	
630000	true	b	0.0	0.3588235294117647	0.4072289156626506	1.0	1.0	1.0	85.0	85.0	830.0	
640000	true	b	0.0	0.43452380952380953	0.4237695078031212	1.0	1.0	0.9987995198079231	83.0	84.0	833.0	
650000	true	b	0.0	0.3728813559322034	0.41569086651053866	1.0	0.9915254237288136	1.0	87.0	59.0	854.0	
660000	true	b	0.0	0.3695652173913043	0.42142857142857143	1.0	1.0	1.0	91.0	69.0	840.0	
670000	true	b	0.0	0.4125	0.41748768472906406	1.0	1.0	0.999384236453202	108.0	80.0	812.0	
680000	true	b	0.0	0.43661971830985913	0.4404907975460123	1.0	1.0	1.0	114.0	71.0	815.0	
690000	true	b	0.0	0.4583333333333333	0.444372574385511	1.0	1.0	0.999353169469599	143.0	84.0	773.0	
700000	true	b	0.0	0.44021739130434784	0.4548429319371728	1.0	1.0	1.0	144.0	92.0	764.0	
710000	true	b	0.0	0.3870967741935484	0.4224137931034483	1.0	1.0	1.0	153.0	93.0	754.0	
720000	true	b	0.0	0.4044943820224719	0.4488559892328398	1.0	1.0	1.0	168.0	89.0	743.0	
730000	true	b	0.0	0.39344262295081966	0.4239842726081258	1.0	1.0	1.0	176.0	61.0	763.0	
740000	true	b	0.0	0.4012345679012346	0.43009320905459386	1.0	1.0	1.0	168.0	81.0	751.0	
750000	true	b	0.0027472527472527475	0.4027777777777778	0.41353887399463807	0.9972527472527473	1.0	1.0	182.0	72.0	746.0	
760000	true	b	0.0	0.38095238095238093	0.42894393741851367	1.0	1.0	1.0	170.0	63.0	767.0	
770000	true	b	0.0	0.36607142857142855	0.4236024844720497	1.0	1.0	1.0	139.0	56.0	805.0	
780000	true	b	0.0	0.39166666666666666	0.4024691358024691	1.0	1.0	1.0	130.0	60.0	810.0	
790000	true	b	0.0	0.4166666666666667	0.41352009744214374	1.0	1.0	1.0	131.0	48.0	821.0	
800000	true	b	0.0	0.39864864864864863	0.4097051597051597	1.0	1.0	0.9993857493857494	112.0	74.0	814.0	
810000	true	b	0.0	0.4215686274509804	0.38823529411764707	1.0	1.0	0.9994117647058823	99.0	51.0	850.0	
820000	true	b	0.0	0.43333333333333335	0.43109756097560975	1.0	1.0	0.999390243902439	120.0	60.0	820.0	
830000	true	b	0.0	0.4230769230769231	0.428226779252111	1.0	1.0	0.9993968636911942	106.0	65.0	829.0	
840000	true	b	0.0	0.4520547945205479	0.4244332493702771	1.0	1.0	1.0	133.0	73.0	794.0	
850000	true	b	0.0	0.4107142857142857	0.43147208121827413	1.0	1.0	1.0	128.0	84.0	788.0	
860000	true	b	0.0	0.4175824175824176	0.42461340206185566	1.0	1.0	1.0	133.0	91.0	776.0	
870000	true	b	0.0	0.4189189189189189	0.43043478260869567	1.0	1.0	1.0	121.0	74.0	805.0	
880000	true	b	0.0	0.3869047619047619	0.4319371727748691	1.0	1.0	1.0	152.0	84.0	764.0	
890000	true	b	0.0	0.4009433962264151	0.4288537549407115	1.0	1.0	1.0	135.0	106.0	759.0	
900000	true	b	0.0	0.4194915254237288	0.42785445420326224	1.0	1.0	0.9993726474278545	85.0	118.0	797.0	
910000	true	b	0.0	0.3924731182795699	0.4221835075493612	1.0	1.0	0.9994192799070848	46.0	93.0	861.0	
920000	true	b	0.0	0.40384615384615385	0.41765402843601895	1.0	1.0	1.0	52.0	104.0	844.0	
930000	true	b	0.0	0.3872549019607843	0.41346153846153844	1.0	1.0	1.0	66.0	102.0	832.0	
940000	true	b	0.0	0.33152173913043476	0.42234169653524495	1.0	1.0	0.9994026284348865	71.0	92.0	837.0	
950000	true	b	0.0	0.3433734939759036	0.4167650531286895	1.0	1.0	1.0	70.0	83.0	847.0	
960000	true	b	0.0	0.3972602739726027	0.4308139534883721	1.0	1.0	1.0	67.0	73.0	860.0	
970000	true	b	0.0	0.3835616438356164	0.4491822429906542	1.0	1.0	1.0	71.0	73.0	856.0	
980000	true	b	0.0	0.3442622950819672	0.4375	1.0	1.0	1.0	75.0	61.0	864.0	
990000	true	b	0.0	0.3972602739726027	0.4184652278177458	1.0	0.9931506849315068	1.0	93.0	73.0	834.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, false, .333, .333, .001, 25, false, n, .01]
0	false	n	NaN	0.5	0.5	NaN	0.5	0.5	0.0	666.0	334.0	
10000	false	n	NaN	0.49155662750714213	0.49977471544658364	NaN	0.977600273126106	0.8978690849734878	0.0	783.0	217.0	
20000	false	n	NaN	0.4921003347430074	0.4977465604029963	NaN	0.9815425633662447	0.9273291913431537	0.0	822.0	178.0	
30000	false	n	NaN	0.49040737781011173	0.49875011450220064	NaN	0.9757971866575323	0.9090488003778779	0.0	870.0	130.0	
40000	false	n	NaN	0.4918937014533954	0.49588013872587067	NaN	0.981972924408247	0.9268419056074636	0.0	875.0	125.0	
50000	false	n	NaN	0.49132321202050644	0.4981711008033718	NaN	0.9768451442265319	0.9239621048084414	0.0	899.0	101.0	
60000	false	n	NaN	0.4899785948888534	0.5003573355106509	NaN	0.9715888176338368	0.9156973040557309	0.0	911.0	89.0	
70000	false	n	NaN	0.4914544968469199	0.4930721260460662	NaN	0.9741257496339634	0.9091670819071019	0.0	905.0	95.0	
80000	false	n	NaN	0.4933235687260643	0.49625728042472145	NaN	0.9845381288501664	0.9216129650157642	0.0	910.0	90.0	
90000	false	n	NaN	0.4913872669041314	0.5015440711603458	NaN	0.9774658031023908	0.9076645790117187	0.0	917.0	83.0	
100000	false	n	NaN	0.4914680767220856	0.49871177564928254	NaN	0.9758582364090193	0.9322551656980695	0.0	931.0	69.0	
110000	false	n	NaN	0.49191023660692057	0.49956799536336294	NaN	0.9779913165271779	0.9310176125275629	0.0	936.0	64.0	
120000	false	n	NaN	0.489725158811423	0.5016522079763045	NaN	0.9772864401075742	0.933660859843283	0.0	950.0	50.0	
130000	false	n	NaN	0.49075856884460833	0.5041203171774112	NaN	0.9778504012044603	0.9434819215486676	0.0	955.0	45.0	
140000	false	n	NaN	0.49002777248571405	0.49007779888659886	NaN	0.9766015963606622	0.9344970781535163	0.0	919.0	81.0	
150000	false	n	NaN	0.49233133066454876	0.4960686216040579	NaN	0.9769254484679075	0.9189349035039471	0.0	903.0	97.0	
160000	false	n	NaN	0.49030711993066195	0.49612677772248054	NaN	0.9765788477515946	0.9227644883921858	0.0	893.0	107.0	
170000	false	n	NaN	0.4893630513665989	0.49849094051276316	NaN	0.9765992212550441	0.9227494248291721	0.0	908.0	92.0	
180000	false	n	NaN	0.4885886706074251	0.501062260008519	NaN	0.9752605415323694	0.9120560557878785	0.0	911.0	89.0	
190000	false	n	NaN	0.4843604120269665	0.5008086719194278	NaN	0.9797885240621516	0.9227706641591208	0.0	888.0	112.0	
200000	false	n	NaN	0.4907290797588885	0.4992429270075599	NaN	0.980284872645994	0.9226692766975348	0.0	900.0	100.0	
210000	false	n	NaN	0.4927094664716316	0.49845606858883995	NaN	0.9798490039417919	0.9339733510483447	0.0	922.0	78.0	
220000	false	n	NaN	0.48950587655278305	0.4932760024625866	NaN	0.9819723425143784	0.941044511285329	0.0	935.0	65.0	
230000	false	n	NaN	0.48615337148589133	0.4959246698425851	NaN	0.9813223430635175	0.9302635257609558	0.0	945.0	55.0	
240000	false	n	NaN	0.4868924716746905	0.492845427237699	NaN	0.9783337115790494	0.9195761910052205	0.0	920.0	80.0	
250000	false	n	NaN	0.4889179539325064	0.504606860058267	NaN	0.9758574519110484	0.9195230856920373	0.0	911.0	89.0	
260000	false	n	NaN	0.4897408851041962	0.4978698668144402	NaN	0.982549570721986	0.9371282055325383	0.0	917.0	83.0	
270000	false	n	NaN	0.49040754246679336	0.49936290369762915	NaN	0.9729413904536411	0.9261260528669434	0.0	923.0	77.0	
280000	false	n	NaN	0.49192920841075605	0.5010838756661197	NaN	0.9755961400812095	0.9272552253512072	0.0	934.0	66.0	
290000	false	n	NaN	0.4926638945729576	0.49916248273173747	NaN	0.9771117846698621	0.9314758267992757	0.0	920.0	80.0	
300000	false	n	NaN	0.48755687399733383	0.4948172119433573	NaN	0.9803918536171168	0.934332721235729	0.0	941.0	59.0	
310000	false	n	NaN	0.4895038183282718	0.4929996148643029	NaN	0.9781375839113838	0.9333093495280786	0.0	948.0	52.0	
320000	false	n	NaN	0.48796852736919316	0.502419447406104	NaN	0.9812660119777993	0.9327200172734592	0.0	957.0	43.0	
330000	false	n	NaN	0.4878476725465431	0.5000109897796627	NaN	0.9770788818020112	0.933982720210858	0.0	955.0	45.0	
340000	false	n	NaN	0.48781857156095415	0.4998937483208408	NaN	0.9834013414337489	0.9396639380411569	0.0	965.0	35.0	
350000	false	n	NaN	0.48899903655980526	0.5005799823169514	NaN	0.9782043588557808	0.9175833837256347	0.0	973.0	27.0	
360000	false	n	NaN	0.48755684075059735	0.5010752149212242	NaN	0.9708280250226956	0.9390572187183922	0.0	979.0	21.0	
370000	false	n	NaN	0.48904645504594635	0.505804963042961	NaN	0.9783757802555733	0.9431554521338917	0.0	980.0	20.0	
380000	false	n	NaN	0.48947554699262713	0.5035718664783497	NaN	0.9754350892109797	0.9110600969395569	0.0	981.0	19.0	
390000	false	n	NaN	0.4900227919025336	0.49115046994389266	NaN	0.9824765322605925	0.9478358402400751	0.0	968.0	32.0	
400000	false	n	NaN	0.4924969905473947	0.4967868738994204	NaN	0.9770910770590879	0.9317305694064867	0.0	984.0	16.0	
410000	false	n	NaN	0.4901792420318517	0.4896342752383232	NaN	0.9836446808572324	0.925092225249457	0.0	980.0	20.0	
420000	false	n	NaN	0.4927977845835547	0.4872409830065638	NaN	0.9770344507797296	0.9272174224292486	0.0	975.0	25.0	
430000	false	n	NaN	0.4917158168553829	0.49198921569741794	NaN	0.9777487420378642	0.9342695040430694	0.0	963.0	37.0	
440000	false	n	NaN	0.4893835393264051	0.495321330770411	NaN	0.9820841529869091	0.9261293902294211	0.0	972.0	28.0	
450000	false	n	NaN	0.4894544149639267	0.4878498533343444	NaN	0.9773176237731551	0.9483257180721667	0.0	980.0	20.0	
460000	false	n	NaN	0.4900777958009539	0.5027862527675868	NaN	0.9768693058720226	0.9269618990149063	0.0	984.0	16.0	
470000	false	n	NaN	0.4901801760317792	0.5188630614013022	NaN	0.9792408087931403	0.9298220328523852	0.0	993.0	7.0	
480000	false	n	NaN	0.4899258728392437	0.49447012666074236	NaN	0.9791821249697441	0.9539044631553194	0.0	986.0	14.0	
490000	false	n	NaN	0.48879209005936264	0.4977617177814664	NaN	0.9733765082785272	0.9535660497623087	0.0	990.0	10.0	
500000	false	n	NaN	0.4919621179586672	0.50180439560433	NaN	0.9762435345654239	0.9325644938196007	0.0	977.0	23.0	
510000	false	n	NaN	0.4880898582134759	0.4898700330681812	NaN	0.9767457413828489	0.9320767824629399	0.0	985.0	15.0	
520000	false	n	NaN	0.4905757179594617	0.4960553158729359	NaN	0.9791606031507961	0.9463937962472603	0.0	981.0	19.0	
530000	false	n	NaN	0.48583564162567433	0.49713354816794114	NaN	0.9786049200705158	0.9354073953706371	0.0	973.0	27.0	
540000	false	n	NaN	0.48911663268893263	0.5128991772771528	NaN	0.9824156395939772	0.9297222663429295	0.0	972.0	28.0	
550000	false	n	NaN	0.49053537773814115	0.5047505315599262	NaN	0.9841758280357916	0.9518241752964963	0.0	969.0	31.0	
560000	false	n	NaN	0.49173290590718755	0.5018357611612555	NaN	0.9815519951501949	0.944585522166551	0.0	984.0	16.0	
570000	false	n	NaN	0.4880523005312675	0.4903834309181542	NaN	0.9834562439022014	0.9505441743187997	0.0	985.0	15.0	
580000	false	n	NaN	0.488924301173827	0.5000755648583557	NaN	0.9765201643151575	0.929345664603237	0.0	988.0	12.0	
590000	false	n	NaN	0.4901347007850915	0.4957711157183677	NaN	0.979100738185357	0.9201365849623722	0.0	971.0	29.0	
600000	false	n	NaN	0.4909277300514868	0.4993885507162817	NaN	0.9808391331827294	0.9563115736053925	0.0	979.0	21.0	
610000	false	n	NaN	0.4886007027799652	0.49666329415683796	NaN	0.9789418538922291	0.9431051623642057	0.0	980.0	20.0	
620000	false	n	NaN	0.4908761407256786	0.4964246976849666	NaN	0.9802969420311332	0.9426692803735859	0.0	967.0	33.0	
630000	false	n	NaN	0.4856692749721053	0.4957800866957533	NaN	0.9775542886369931	0.9243438552795937	0.0	970.0	30.0	
640000	false	n	NaN	0.49032874623501355	0.5016620780745357	NaN	0.977930310264296	0.9302086416133647	0.0	970.0	30.0	
650000	false	n	NaN	0.48914244809141655	0.49304827768394655	NaN	0.9805459535051142	0.95328266448038	0.0	969.0	31.0	
660000	false	n	NaN	0.48765491575060127	0.4982387924574239	NaN	0.9757650729078275	0.9271440656254636	0.0	978.0	22.0	
670000	false	n	NaN	0.49000397522331407	0.4993371673338067	NaN	0.9755466855079734	0.9317984252775945	0.0	970.0	30.0	
680000	false	n	NaN	0.4906952709926803	0.48378372318624835	NaN	0.9780279757001779	0.9338967942578013	0.0	976.0	24.0	
690000	false	n	NaN	0.4911956924161622	0.48353316044443206	NaN	0.9766999599666552	0.9421586082745456	0.0	986.0	14.0	
700000	false	n	NaN	0.4863292237952292	0.5113496599543071	NaN	0.9831345034590387	0.9423873014131614	0.0	984.0	16.0	
710000	false	n	NaN	0.4901101586243047	0.5038588239107191	NaN	0.9761955053127274	0.944337234600862	0.0	990.0	10.0	
720000	false	n	NaN	0.4897802338994523	0.5165568868678966	NaN	0.9810903077904877	0.9320977658424824	0.0	988.0	12.0	
730000	false	n	NaN	0.48867314316911253	0.5283511735546863	NaN	0.9757948260951176	0.9291164696753889	0.0	990.0	10.0	
740000	false	n	NaN	0.4927833098902639	0.493472229958378	NaN	0.9744095302636153	0.959591835652937	0.0	990.0	10.0	
750000	false	n	NaN	0.4897617145747752	0.487465493312811	NaN	0.9747494653358066	0.9347874944604045	0.0	993.0	7.0	
760000	false	n	NaN	0.48721451888930767	0.49999999999997286	NaN	0.9758845771910495	0.9420355896211497	0.0	993.0	7.0	
770000	false	n	NaN	0.48938720768895444	0.4959524384154804	NaN	0.973370286679298	0.9448711483513115	0.0	989.0	11.0	
780000	false	n	NaN	0.4898212659963788	0.4994679552157081	NaN	0.9784034823922605	0.9262828835472816	0.0	983.0	17.0	
790000	false	n	NaN	0.4899293991166403	0.5115622265744344	NaN	0.978652216277186	0.9396046337279684	0.0	992.0	8.0	
800000	false	n	NaN	0.4923526153514309	0.4662158560748634	NaN	0.9818146948439016	0.9416785432973469	0.0	995.0	5.0	
810000	false	n	NaN	0.4906658574309601	0.4795319347942987	NaN	0.9776990637134908	0.8975453946287296	0.0	999.0	1.0	
820000	false	n	NaN	0.4872287604171196	0.49999999999993633	NaN	0.97741767895236	0.904124051184689	0.0	997.0	3.0	
830000	false	n	NaN	0.48899551563983035	0.4904710764245142	NaN	0.975323084889717	0.9452786614500327	0.0	994.0	6.0	
840000	false	n	NaN	0.48909624501837384	0.49235218598011893	NaN	0.9759302841381317	0.9139739210886363	0.0	995.0	5.0	
850000	false	n	NaN	0.49045431632914177	0.4961808990996896	NaN	0.9781650542588739	0.9275261476415188	0.0	994.0	6.0	
860000	false	n	NaN	0.4939562934809082	0.4538528370733574	NaN	0.9760710054685092	0.961689279386347	0.0	995.0	5.0	
870000	false	n	NaN	0.48986388560270583	0.4608424200849809	NaN	0.9736185876623875	0.9488796302808895	0.0	995.0	5.0	
880000	false	n	NaN	0.49181180768164134	0.5186832294816749	NaN	0.976525018036778	0.9495643620331765	0.0	988.0	12.0	
890000	false	n	NaN	0.4910532302202256	0.4953247170870411	NaN	0.9786536963825807	0.9425317454419504	0.0	982.0	18.0	
900000	false	n	NaN	0.49291455850195637	0.49073220280472707	NaN	0.9816054279397721	0.945323024970625	0.0	992.0	8.0	
910000	false	n	NaN	0.4872642268834027	0.49999999999980704	NaN	0.9794959431996042	0.9472328798179803	0.0	999.0	1.0	
920000	false	n	NaN	0.4895445951333107	0.4979103237119593	NaN	0.983569983043968	0.955200975915803	0.0	994.0	6.0	
930000	false	n	NaN	0.4909689449006462	0.49999999999990363	NaN	0.9789241917429492	0.948026105954944	0.0	998.0	2.0	
940000	false	n	NaN	0.4880475482748144	0.4999999999999358	NaN	0.9779736977098014	0.8970026833415364	0.0	997.0	3.0	
950000	false	n	NaN	0.48832559122602537	-Infinity	NaN	0.9773347461601286	Infinity	0.0	1000.0	0.0	
960000	false	n	NaN	0.489539065077244	0.49999999999980727	NaN	0.9764149306174262	0.9440633301403383	0.0	999.0	1.0	
970000	false	n	NaN	0.4875968601727255	-Infinity	NaN	0.975187302161934	Infinity	0.0	1000.0	0.0	
980000	false	n	NaN	0.4897639536075768	-Infinity	NaN	0.9775122495468007	Infinity	0.0	1000.0	0.0	
