% Base Parameters: Dims = 100, predfreq = .001, huntsteps = 1, hetfreq = .1, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = false, vigprop = 0, indvprop = .5, mutrate = .001, fthresh = 25, stayforage = .5, foragediff = .5, predflee = 0, localbirth = false, minlifespan = 125, lifespanrange = 50, learnalg = n, lrate = .01, 

% Test Parameters:
%predfreq = [.001, .1]
%huntsteps = [1, 100, 100000]
%stayforage = [.5, 1]
%foragediff = [.5, .1, .01]
%predflee = [0, .5, 1]
% 	Parameters					Results
Seed	predfreq	huntsteps	stayforage	foragediff	predflee	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	VigPredCost	IndPredCost	SocPredCost	VigForageCost	IndForageCost	SocForageCost	VigOffspring	IndOffspring	SocOffspring	VigLifespan	IndLifespan	SocLifespan	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
1	.001	1	.5	.5	0	NaN	0.4987000524309718	0.4998937635548918	NaN	0.7980949813633079	0.4794065598721474	NaN	0.005143074839146631	0.004242424242424243	NaN	80.05022858110397	93.68606060606061	NaN	1.0012752553698878	0.5567698846387371	NaN	125.07583093514477	124.3351548269581	0.04093802345058627	7.936013400335009	3.3278056951423785	0.0	993.0	3.0	
2	.001	1	.5	.5	0	NaN	0.49879215734420823	0.5005514722087097	NaN	0.7981249695060807	0.4759250512354031	NaN	0.0052253955069226955	0.004321988114532685	NaN	80.04767272835147	94.19394921663965	NaN	1.0014810527390965	0.5939361126150514	NaN	125.09308927173062	125.19761775852734	0.041574539363484084	7.933467336683417	3.1618760469011726	0.0	995.0	4.0	
3	.001	1	.5	.5	0	NaN	0.4987144630202131	0.5010532514997287	NaN	0.7983221201889953	0.4808590014488358	NaN	0.005313352076363004	0.003006614552014432	NaN	80.12655785532247	92.58568851473241	NaN	1.001290322580645	0.5617842073538276	NaN	125.20569786010859	123.45810729355033	0.042144053601340034	7.922412060301507	3.2813735343383583	0.0	996.0	4.0	
4	.001	1	.5	.5	0	NaN	0.4987588711424407	0.5007397205455442	NaN	0.7980138367199647	0.48139334329286665	NaN	0.005016141468746558	0.0058823529411764705	NaN	80.10082274887942	93.83058823529412	NaN	1.0012678423280648	0.5721012360211889	NaN	125.12441872832862	124.79223072395527	0.04	7.930921273031826	3.257286432160804	0.0	993.0	1.0	
5	.001	1	.5	.5	0	NaN	0.4987206183073034	0.5007028071468104	NaN	0.7982044292093445	0.48156330090662436	NaN	0.0049642531344803445	0.005434782608695652	NaN	80.14803657424105	94.13695652173914	NaN	1.0013592572234509	0.5948885263730288	NaN	125.2363957100308	125.35562805872758	0.039530988274706864	7.923785594639866	3.3401005025125627	0.0	998.0	1.0	
6	.001	1	.5	.5	0	NaN	0.4987628416856171	0.5001483800614446	NaN	0.7983808475655008	0.48252681471470854	NaN	0.004706032123230995	0.002157497303128371	NaN	80.16581867560629	94.6715210355987	NaN	1.0013977431561722	0.5943753380205516	NaN	125.22877390652167	126.16928069226608	0.03728643216080402	7.923249581239531	3.1414405360134	0.0	991.0	5.0	
7	.001	1	.5	.5	0	NaN	0.4987403460908117	0.5018508383411624	NaN	0.7982554936695925	0.48150749680395427	NaN	0.005117681228243495	0.007497116493656286	NaN	80.10117490428198	93.32583621683968	NaN	1.0012560941857742	0.5827546296296297	NaN	125.16469310851376	124.14409722222223	0.040871021775544386	7.925728643216081	3.2693467336683417	0.0	994.0	6.0	
8	.001	1	.5	.5	0	NaN	0.4987510641601181	0.5009061959533991	NaN	0.798113586357878	0.4833903158450869	NaN	0.005334904001389871	0.004022988505747126	NaN	80.07450644722513	93.92298850574713	NaN	1.001182963621741	0.5886075949367089	NaN	125.08316915103211	124.8711162255466	0.042412060301507536	7.930753768844221	3.2214070351758792	0.0	990.0	2.0	
9	.001	1	.5	.5	0	NaN	0.4988037295954836	0.5006133680162514	NaN	0.7980364110602605	0.4799087198430207	NaN	0.004899031636047719	0.005688282138794084	NaN	80.09163223359397	95.160409556314	NaN	1.0012555061392123	0.5875995449374289	NaN	125.11671099951056	126.09897610921502	0.039061976549413735	7.930418760469012	3.0860301507537686	0.0	1000.0	0.0	
10	.001	1	.5	.5	0	NaN	0.49873541274287225	0.5006335561146908	NaN	0.798163108426632	0.4790948924236599	NaN	0.00489994532067938	0.005750431282346176	NaN	80.10575574026899	94.58194364577344	NaN	1.001315296601512	0.5780080598733448	NaN	125.17255073894981	125.664363845711	0.039061976549413735	7.928308207705193	3.2366164154103854	0.0	993.0	2.0	
