% Base Parameters: Dims = 100, predfreq = .001, huntsteps = 1, hetfreq = .1, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, stayforage = .5, foragediff = .5, predflee = 0, localbirth = true, minlifespan = 125, lifespanrange = 50, learnalg = n, lrate = .01, 

% Test Parameters:
%predfreq = [.001, .1]
%huntsteps = [1, 100, 100000]
%stayforage = [.5, 1]
%foragediff = [.5, .1, .01]
%predflee = [0, .5, 1]
% 	Parameters					Results
Seed	predfreq	huntsteps	stayforage	foragediff	predflee	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	VigPredCost	IndPredCost	SocPredCost	VigForageCost	IndForageCost	SocForageCost	VigOffspring	IndOffspring	SocOffspring	VigLifespan	IndLifespan	SocLifespan	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
1	.001	1	.5	.5	0	0.20140978537652962	0.49918365483950405	0.500214097899601	0.7985902146234696	0.799389403049208	0.4812400095623306	0.004236136082582728	0.0027995886318745	0.00471253534401508	79.97695998035415	80.24226644248192	91.0933081998115	1.0012267339752359	0.9992064336144904	0.5584905660377358	125.1230175890706	125.38821758444936	121.55660377358491	0.0278391959798995	7.926231155778894	1.0595309882747068	710.0	285.0	1.0	
2	.001	1	.5	.5	0	0.20084691403604515	0.49917400226764014	0.5007426307908215	0.7991530859639704	0.7991679352799027	0.4724608287721435	0.0038767804673794553	0.003324298061678515	0.006066734074823054	80.21637777312532	80.27836137677083	94.98179979777554	1.000696156635243	0.9992196404185192	0.5419615773508595	125.4269470630892	125.43887012146914	125.55712841253792	0.029078726968174203	7.915276381909548	0.9159128978224456	617.0	374.0	0.0	
3	.001	1	.5	.5	0	0.20116654985039423	0.49930848355636614	0.5012250468549161	0.7988334501494541	0.7991087950383514	0.4707775275704263	0.0042708278969434445	0.0022425392444367777	0.0033333333333333335	80.05510324791678	80.16112603399131	93.24444444444444	0.9989356319031251	1.0009084452372694	0.5339265850945495	125.09419657657344	125.38575062352378	123.440489432703	0.025695142378559466	7.926398659966499	0.928676716917923	344.0	651.0	1.0	
4	.001	1	.5	.5	0	0.2012291566780105	0.4992132751269247	0.5005775886520955	0.7987708433220667	0.7987560620041078	0.47673763060874397	0.0034598242818308094	0.0031578506512543454	9.302325581395349E-4	79.99307182970165	80.04529882313524	93.54883720930232	0.9991966567245815	1.0010275501351817	0.5748837209302325	124.9865226346241	125.21093414414338	124.18511627906977	0.02626465661641541	7.933232830820771	1.0271356783919598	336.0	656.0	0.0	
5	.001	1	.5	.5	0	0.20126676189245107	0.4990490280573031	0.5000915887071554	0.7987332381076017	0.7984428883533614	0.4725968416342088	0.004055266933523758	0.0047025852343573725	0.006128702757916241	80.05096926775899	80.06186987139142	92.07456588355464	1.0009409875763318	0.9985575318296696	0.5444330949948928	125.17068724994736	125.09598970006199	122.0408580183861	0.034204355108877725	7.933969849246231	0.8817420435510888	673.0	325.0	0.0	
6	.001	1	.5	.5	0	0.20113167383715758	0.4991947392685259	0.5004687066711034	0.7988683261628885	0.7982083459391952	0.48483518735619047	0.004024805237428961	0.002812559588126867	0.002572898799313894	80.09036522660402	79.92752494756245	95.32590051457976	1.001312366306296	0.9967910852836936	0.615979381443299	125.21010001734405	124.90240748427472	127.19158075601375	0.029447236180904522	7.932026800670017	0.515678391959799	703.0	294.0	2.0	
7	.001	1	.5	.5	0	0.2011590560509429	0.49898476771896066	0.5008261623084983	0.7988409439490513	0.7985791952485927	0.4828281196442097	0.0035852492601866604	0.0036071074506215206	0.0018198362147406734	80.04092685332726	80.14548920918173	93.34212920837125	0.9999904700186788	1.0002831755458783	0.5776965265082267	125.16293409064919	125.19597278453402	124.31261425959781	0.028576214405360133	7.928341708542714	1.3819765494137353	500.0	469.0	5.0	
8	.001	1	.5	.5	0	0.20114743022228138	0.49915855577940016	0.5000765402816819	0.79885256977764	0.7991415225097654	0.4793534652687737	0.0034473896436515742	0.0033517924803264354	0.0028328611898017	80.07676423931441	80.28431944039639	93.48725212464589	0.9997685514883919	1.0003088853303854	0.5833333333333334	125.18887088733798	125.43933248254392	124.51231060606061	0.027001675041876047	7.920067001675042	1.0965494137353433	503.0	493.0	3.0	
9	.001	1	.5	.5	0	0.20058884284936548	0.4993139627484216	0.5002734788061066	0.7994111571505939	0.7992724863826323	0.48686420381814555	0.0034562318733147397	0.002426824605348378	0.0018365472910927456	80.23704376349367	80.22843364468478	95.3149678604224	1.000083822296731	1.0000391524282335	0.6029411764705882	125.55317127689298	125.37780527148294	126.75735294117646	0.022981574539363486	7.911591289782245	0.9558458961474037	551.0	445.0	1.0	
10	.001	1	.5	.5	0	0.20042093176103962	0.49941409331347325	0.49961123178362926	0.7995790682388663	0.799365868320564	0.4747018161003975	0.0033151515687297223	0.002254433583735523	0.004708097928436911	80.31993422739288	80.2342332077253	95.47363465160075	0.9987592832201918	1.0013835561486382	0.5824693685202639	125.52893528775768	125.53957871124611	126.46182846371347	0.022010050251256283	7.907805695142379	0.7931323283082077	279.0	720.0	1.0	
