% Base Parameters: Dims = 100, predfreq = .001, huntsteps = 1, hetfreq = .1, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = false, vigprop = 0, indvprop = .5, mutrate = .001, fthresh = 25, stayforage = .5, foragediff = .5, predflee = 0, localbirth = true, minlifespan = 125, lifespanrange = 50, learnalg = b, lrate = .01, 

% Test Parameters:
%predfreq = [.001, .1]
%huntsteps = [1, 100, 100000]
%stayforage = [.5, 1]
%foragediff = [.5, .1, .01]
%predflee = [0, .5, 1]
% 	Parameters					Results
Seed	predfreq	huntsteps	stayforage	foragediff	predflee	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	VigPredCost	IndPredCost	SocPredCost	VigForageCost	IndForageCost	SocForageCost	VigOffspring	IndOffspring	SocOffspring	VigLifespan	IndLifespan	SocLifespan	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
1	.001	1	.5	.5	0	NaN	0.4961343544482222	0.49701537344061614	NaN	0.9953824555609287	0.8256661837205188	NaN	0.003008608199096565	0.0022377622377622378	NaN	62.433802096650474	74.23776223776224	NaN	1.0009629293595022	0.7987685418415897	NaN	125.36207427823095	125.94738315141338	0.023919597989949748	7.947571189279732	1.6120603015075377	0.0	998.0	2.0	
2	.001	1	.5	.5	0	NaN	0.49669909234092946	0.49914482285139095	NaN	0.9954897887226466	0.8327202802678617	NaN	0.0027387442729529805	0.0031906407870247273	NaN	62.46184954823517	74.08508375432066	NaN	1.0010881672521634	0.8023968042609854	NaN	125.3814454631137	126.46018641810919	0.02190954773869347	7.9455611390284755	1.7542713567839197	0.0	994.0	6.0	
3	.001	1	.5	.5	0	NaN	0.49388896309475283	0.49802498894700464	NaN	0.9954437944170385	0.8433129463766597	NaN	0.0033110880757995014	0.0029548332629801602	NaN	62.45597495052643	73.34022794428029	NaN	1.0009894132779262	0.8477296726504752	NaN	125.38442147284921	126.46441393875396	0.026365159128978223	7.946264656616416	3.0722948073701843	0.0	997.0	3.0	
4	.001	1	.5	.5	0	NaN	0.49698712479392776	0.5000830430899026	NaN	0.99615320947979	0.815091805786476	NaN	0.0012943550790663612	0.0037593984962406013	NaN	62.38273313293538	74.82388663967612	NaN	1.0011929653526945	0.7813495511149725	NaN	125.31565692197836	126.05357660005792	0.010619765494137354	7.950552763819095	1.374137353433836	0.0	995.0	5.0	
5	.001	1	.5	.5	0	NaN	0.49448936460223025	0.499036492693419	NaN	0.995193439090418	0.8367295058798654	NaN	0.003250243128422992	0.001734820322180917	NaN	62.40401119243828	72.43420074349443	NaN	1.0009895306797347	0.8198265179677819	NaN	125.25999383149706	124.44436183395291	0.02576214405360134	7.955745393634841	2.3074371859296483	0.0	1000.0	0.0	
6	.001	1	.5	.5	0	NaN	0.49501547865330414	0.5000402425643233	NaN	0.9953230611310089	0.8354940477498226	NaN	0.0029660167035818388	0.002621231979030144	NaN	62.4674698383841	74.04193971166448	NaN	1.0010971679352672	0.8091863517060367	NaN	125.40436638551738	126.78556430446194	0.023618090452261306	7.944254606365159	2.1789949748743718	0.0	993.0	5.0	
7	.001	1	.5	.5	0	NaN	0.4900630580012092	0.4991562395312262	NaN	0.9943467921935258	0.8391722831189286	NaN	0.005609332975290803	0.002816240319173903	NaN	62.34970951668521	73.0767425486975	NaN	1.0011172323458026	0.8266384778012685	NaN	125.03867507373306	125.49142588677472	0.044489112227805695	7.9688442211055275	4.304656616415411	0.0	996.0	4.0	
8	.001	1	.5	.5	0	NaN	0.4948940880864639	0.498931011361261	NaN	0.9957531223778822	0.8309285428203548	NaN	0.0025279545735515416	0.003763440860215054	NaN	62.43203724150279	73.1236559139785	NaN	1.0010274632360812	0.8026917900403768	NaN	125.33264122268125	124.85760430686406	0.02033500837520938	7.94964824120603	2.234539363484087	0.0	992.0	5.0	
9	.001	1	.5	.5	0	NaN	0.49008447436078156	0.5015701799410258	NaN	0.99500141950275	0.8339894101082809	NaN	0.004596054555764467	0.002054442732408834	NaN	62.42932180482543	73.16024653312789	NaN	1.0011174858708682	0.8089598352214212	NaN	125.258310498373	125.52523171987642	0.03638190954773869	7.954539363484087	4.883986599664992	0.0	989.0	10.0	
10	.001	1	.5	.5	0	NaN	0.4947218019311782	0.501360894319412	NaN	0.995566192251474	0.8329895406472233	NaN	0.0029221679500031996	0.0035131744040150566	NaN	62.40477785124672	73.33701380175658	NaN	1.0009082107391636	0.8241509433962264	NaN	125.28766289959131	125.23169811320754	0.023417085427135678	7.953098827470686	2.362077051926298	0.0	989.0	10.0	
